leg_id,agent_id,date,day,leg_role,activity_id,purpose,origin_zone,destination_zone,departure_time,final_attempt_departure_time,primary_mode,primary_failed,primary_failure_reason,fallback_attempted,fallback_succeeded,final_mode,transport_succeeded,wait_minutes,failed_attempt_consumed_minutes,cumulative_wait_minutes,access_time_min,transfer_time_min,in_vehicle_time_min,total_travel_time_min,fare_yuan,final_speed_kmh,scenario_vc,weather_type_at_departure,weather_scenario,day_type,policy,outdoor_exposure_minutes,heat_hazard_dose_c_min,age_vulnerability_weight,heat_risk_burden,rain_exposure_minutes
7-2026-07-07-L01,7,2026-07-07,Tuesday,outbound,activity-7-2026-07-07-002,work,Z1,Z1,2026-07-07 09:05:00,2026-07-07 09:05:00,metro,False,,False,False,metro,True,4.5,0.0,4.5,10.0,0.0,10.627,25.127,4.0,35.0,,heavy_rain,W2,workday,P0_no_policy,14.5,0.0,1.0,0.0,14.5
7-2026-07-07-L02,7,2026-07-07,Tuesday,return_home,activity-7-2026-07-07-002,return_home,Z1,Z1,2026-07-07 18:00:00,2026-07-07 18:00:00,metro,False,,False,False,metro,True,4.5,0.0,4.5,10.0,0.0,10.627,25.127,4.0,35.0,,heavy_rain,W2,workday,P0_no_policy,14.5,0.0,1.0,0.0,14.5
8-2026-07-07-L01,8,2026-07-07,Tuesday,outbound,activity-8-2026-07-07-002,work,Z6,Z6,2026-07-07 08:35:00,2026-07-07 08:35:00,bus,False,,False,False,bus,True,5.714,0.0,5.714,18.0,0.0,38.235,61.949,2.0,11.898,1.087582,heavy_rain,W2,workday,P0_no_policy,23.714,0.0,1.0,0.0,23.714
8-2026-07-07-L02,8,2026-07-07,Tuesday,return_home,activity-8-2026-07-07-002,return_home,Z6,Z6,2026-07-07 18:00:00,2026-07-07 18:00:00,ride_hailing,False,,False,False,ride_hailing,True,14.667,0.0,14.667,2.0,0.0,19.061,35.728,24.51,21.698,1.111765,heavy_rain,W2,workday,P0_no_policy,14.667,0.0,1.0,0.0,14.667
9-2026-07-07-L01,9,2026-07-07,Tuesday,outbound,activity-9-2026-07-07-002,work,Z7,Z3,2026-07-07 07:35:00,2026-07-07 07:35:00,metro,False,,False,False,metro,True,3.0,0.0,3.0,10.0,9.443,43.092,65.535,5.0,35.0,,heavy_rain,W2,workday,P0_no_policy,13.0,0.0,1.0,0.0,13.0
9-2026-07-07-L02,9,2026-07-07,Tuesday,return_home,activity-9-2026-07-07-002,return_home,Z3,Z7,2026-07-07 17:00:00,2026-07-07 17:00:00,metro,False,,False,False,metro,True,3.0,0.0,3.0,10.0,9.211,43.092,65.303,5.0,35.0,,heavy_rain,W2,workday,P0_no_policy,13.0,0.0,1.0,0.0,13.0
1-2026-07-11-L01,1,2026-07-11,Saturday,outbound,activity-1-2026-07-11-007,visit,Z3,Z3,2026-07-11 11:10:00,2026-07-11 11:10:00,ride_hailing,False,,False,False,ride_hailing,True,6.0,0.0,6.0,2.0,0.0,12.679,20.679,20.91,26.315,0.562745,heavy_rain,W2,rest_day,P0_no_policy,6.0,0.0,1.0,0.0,6.0
1-2026-07-11-L02,1,2026-07-11,Saturday,between_activities,activity-1-2026-07-11-008,social_leisure,Z3,Z2,2026-07-11 15:05:00,2026-07-11 15:05:00,metro,False,,False,False,metro,True,5.0,0.0,5.0,10.0,7.0,25.986,47.986,4.0,35.0,,normal,W2,rest_day,P0_no_policy,15.0,0.0,1.0,0.0,0
1-2026-07-11-L03,1,2026-07-11,Saturday,return_home,activity-1-2026-07-11-008,return_home,Z2,Z3,2026-07-11 18:00:00,2026-07-11 18:00:00,metro,False,,False,False,metro,True,4.5,0.0,4.5,10.0,10.0,25.986,50.486,4.0,35.0,,normal,W2,rest_day,P0_no_policy,14.5,0.0,1.0,0.0,0
10-2026-07-11-L01,10,2026-07-11,Saturday,outbound,activity-10-2026-07-11-009,medical,Z5,Z5,2026-07-11 11:25:00,2026-07-11 11:25:00,ride_hailing,False,,False,False,ride_hailing,True,8.0,0.0,8.0,2.0,0.0,23.621,33.621,33.87,26.315,0.562745,heavy_rain,W2,rest_day,P0_no_policy,8.0,0.0,1.0,0.0,8.0
10-2026-07-11-L02,10,2026-07-11,Saturday,return_home,activity-10-2026-07-11-009,return_home,Z5,Z5,2026-07-11 16:00:00,2026-07-11 16:00:00,ride_hailing,False,,False,False,ride_hailing,True,8.0,0.0,8.0,2.0,0.0,18.866,28.866,33.87,32.947,0.477222,normal,W2,rest_day,P0_no_policy,8.0,0.0,1.0,0.0,0
11-2026-07-11-L01,11,2026-07-11,Saturday,outbound,activity-11-2026-07-11-009,shopping,Z5,Z5,2026-07-11 13:50:00,2026-07-11 13:50:00,ride_hailing,False,,False,False,ride_hailing,True,8.0,0.0,8.0,2.0,0.0,5.894,15.894,14.0,29.635,0.515916,heavy_rain,W2,rest_day,P0_no_policy,8.0,0.0,1.0,0.0,8.0
11-2026-07-11-L02,11,2026-07-11,Saturday,between_activities,activity-11-2026-07-11-010,social_leisure,Z5,Z5,2026-07-11 19:10:00,2026-07-11 19:10:00,walk,False,,False,False,walk,True,0.0,0.0,0.0,0.0,0.0,70.25,70.25,0.0,4.8,,normal,W2,rest_day,P0_no_policy,70.25,0.0,1.0,0.0,0
11-2026-07-11-L03,11,2026-07-11,Saturday,return_home,activity-11-2026-07-11-010,return_home,Z5,Z5,2026-07-11 22:30:00,2026-07-11 22:30:00,ride_hailing,False,,False,False,ride_hailing,True,10.667,0.0,10.667,2.0,0.0,14.791,27.458,27.86,32.992,0.314444,normal,W2,rest_day,P0_no_policy,10.667,0.0,1.0,0.0,0
12-2026-07-11-L01,12,2026-07-11,Saturday,outbound,activity-12-2026-07-11-007,social_leisure,Z5,Z5,2026-07-11 12:15:00,2026-07-11 12:15:00,ride_hailing,False,,False,False,ride_hailing,True,8.0,0.0,8.0,2.0,0.0,9.137,19.137,16.72,26.317,0.562092,heavy_rain,W2,rest_day,P0_no_policy,8.0,0.0,1.0,0.0,8.0
12-2026-07-11-L02,12,2026-07-11,Saturday,between_activities,activity-12-2026-07-11-008,shopping,Z5,Z7,2026-07-11 15:00:00,2026-07-11 15:00:00,metro,False,,False,False,metro,True,6.0,0.0,6.0,13.0,0.0,29.362,48.362,5.0,35.0,,normal,W2,rest_day,P0_no_policy,19.0,0.0,1.0,0.0,0
12-2026-07-11-L03,12,2026-07-11,Saturday,return_home,activity-12-2026-07-11-008,return_home,Z7,Z5,2026-07-11 17:00:00,2026-07-11 17:00:00,metro,False,,False,False,metro,True,3.04,0.0,3.04,13.0,0.0,29.362,45.402,5.0,35.0,,normal,W2,rest_day,P0_no_policy,16.04,0.0,1.0,0.0,0
13-2026-07-11-L01,13,2026-07-11,Saturday,outbound,activity-13-2026-07-11-009,social_leisure,Z2,Z2,2026-07-11 08:25:00,2026-07-11 08:25:00,metro,False,,False,False,metro,True,4.5,0.0,4.5,10.0,0.0,16.488,30.988,4.0,35.0,,normal,W2,rest_day,P0_no_policy,14.5,0.0,1.0,0.0,0
13-2026-07-11-L02,13,2026-07-11,Saturday,between_activities,activity-13-2026-07-11-010,out_of_home_family_activity,Z2,Z3,2026-07-11 13:05:00,2026-07-11 13:05:00,metro,False,,False,False,metro,True,5.0,0.0,5.0,10.0,7.0,25.986,47.986,4.0,35.0,,heavy_rain,W2,rest_day,P0_no_policy,15.0,0.0,1.0,0.0,15.0
13-2026-07-11-L03,13,2026-07-11,Saturday,between_activities,activity-13-2026-07-11-011,visit,Z3,Z3,2026-07-11 19:45:00,2026-07-11 19:45:00,bus,False,,False,False,bus,True,7.125,0.0,7.125,12.0,0.0,47.582,66.707,2.0,17.989,0.331928,normal,W2,rest_day,P0_no_policy,19.125,0.0,1.0,0.0,0
13-2026-07-11-L04,13,2026-07-11,Saturday,return_home,activity-13-2026-07-11-011,return_home,Z3,Z2,2026-07-11 22:30:00,2026-07-11 22:30:00,metro,False,,False,False,metro,True,6.0,0.0,6.0,10.0,9.0,25.986,50.986,4.0,35.0,,normal,W2,rest_day,P0_no_policy,16.0,0.0,1.0,0.0,0
14-2026-07-11-L01,14,2026-07-11,Saturday,outbound,activity-14-2026-07-11-008,shopping,Z6,Z3,2026-07-11 14:35:00,2026-07-11 14:35:00,metro,False,,False,False,metro,True,6.0,0.0,6.0,13.0,0.0,26.024,45.024,4.0,35.0,,normal,W2,rest_day,P0_no_policy,19.0,0.0,1.0,0.0,0
14-2026-07-11-L02,14,2026-07-11,Saturday,between_activities,activity-14-2026-07-11-009,shopping,Z3,Z6,2026-07-11 17:05:00,2026-07-11 17:05:00,metro,False,,False,False,metro,True,3.0,0.0,3.0,13.0,0.0,26.024,42.024,4.0,35.0,,normal,W2,rest_day,P0_no_policy,16.0,0.0,1.0,0.0,0
14-2026-07-11-L03,14,2026-07-11,Saturday,return_home,activity-14-2026-07-11-009,return_home,Z6,Z6,2026-07-11 19:00:00,2026-07-11 19:00:00,walk,False,,False,False,walk,True,0.0,0.0,0.0,0.0,0.0,49.35,49.35,0.0,4.8,,normal,W2,rest_day,P0_no_policy,49.35,0.0,1.0,0.0,0
15-2026-07-11-L01,15,2026-07-11,Saturday,outbound,activity-15-2026-07-11-008,social_leisure,Z7,Z5,2026-07-11 12:30:00,2026-07-11 12:30:00,metro,False,,False,False,metro,True,5.0,0.0,5.0,13.0,0.0,29.362,47.362,5.0,35.0,,heavy_rain,W2,rest_day,P0_no_policy,18.0,0.0,1.0,0.0,18.0
15-2026-07-11-L02,15,2026-07-11,Saturday,return_home,activity-15-2026-07-11-008,return_home,Z5,Z7,2026-07-11 15:30:00,2026-07-11 15:30:00,metro,False,,False,False,metro,True,6.0,0.0,6.0,13.0,0.0,29.362,48.362,5.0,35.0,,normal,W2,rest_day,P0_no_policy,19.0,0.0,1.0,0.0,0
16-2026-07-11-L01,16,2026-07-11,Saturday,outbound,activity-16-2026-07-11-008,social_leisure,Z1,Z1,2026-07-11 09:10:00,2026-07-11 09:10:00,metro,False,,False,False,metro,True,4.5,0.0,4.5,10.0,0.0,7.85,22.35,3.0,35.0,,normal,W2,rest_day,P0_no_policy,14.5,0.0,1.0,0.0,0
16-2026-07-11-L02,16,2026-07-11,Saturday,between_activities,activity-16-2026-07-11-010,visit,Z1,Z5,2026-07-11 18:00:00,2026-07-11 18:00:00,metro,False,,False,False,metro,True,5.04,0.0,5.04,13.0,11.5,56.214,85.754,6.0,35.0,,normal,W2,rest_day,P0_no_policy,18.04,0.0,1.0,0.0,0
16-2026-07-11-L03,16,2026-07-11,Saturday,return_home,activity-16-2026-07-11-010,return_home,Z5,Z1,2026-07-11 22:30:00,2026-07-11 22:30:00,metro,False,,False,False,metro,True,7.2,0.0,7.2,13.0,9.0,56.214,85.414,6.0,35.0,,normal,W2,rest_day,P0_no_policy,20.2,0.0,1.0,0.0,0
18-2026-07-11-L01,18,2026-07-11,Saturday,outbound,activity-18-2026-07-11-008,social_leisure,Z7,Z7,2026-07-11 08:50:00,2026-07-11 08:50:00,bus,False,,False,False,bus,True,4.0,0.0,4.0,12.0,0.0,50.959,66.959,2.0,15.112,0.924444,normal,W2,rest_day,P0_no_policy,16.0,0.0,1.0,0.0,0
18-2026-07-11-L02,18,2026-07-11,Saturday,between_activities,activity-18-2026-07-11-009,social_leisure,Z7,Z1,2026-07-11 14:00:00,2026-07-11 14:00:00,metro,False,,False,False,metro,True,5.0,0.0,5.0,10.0,0.0,30.0,45.0,5.0,35.0,,normal,W2,rest_day,P0_no_policy,15.0,0.0,1.0,0.0,0
18-2026-07-11-L03,18,2026-07-11,Saturday,between_activities,activity-18-2026-07-11-010,visit,Z1,Z2,2026-07-11 20:30:00,2026-07-11 20:30:00,metro,False,,False,False,metro,True,6.0,0.0,6.0,10.0,0.0,12.894,28.894,4.0,35.0,,normal,W2,rest_day,P0_no_policy,16.0,0.0,1.0,0.0,0
18-2026-07-11-L04,18,2026-07-11,Saturday,return_home,activity-18-2026-07-11-010,return_home,Z2,Z7,2026-07-11 22:00:00,2026-07-11 22:00:00,metro,False,,False,False,metro,True,6.0,0.0,6.0,10.0,0.0,42.894,58.894,5.0,35.0,,normal,W2,rest_day,P0_no_policy,16.0,0.0,1.0,0.0,0
19-2026-07-11-L01,19,2026-07-11,Saturday,outbound,activity-19-2026-07-11-009,shopping,Z3,Z3,2026-07-11 12:50:00,2026-07-11 12:50:00,ride_hailing,False,,False,False,ride_hailing,True,6.0,0.0,6.0,2.0,0.0,6.83,14.83,14.0,26.317,0.562092,heavy_rain,W2,rest_day,P0_no_policy,6.0,0.0,1.0,0.0,6.0
19-2026-07-11-L02,19,2026-07-11,Saturday,return_home,activity-19-2026-07-11-009,return_home,Z3,Z3,2026-07-11 14:00:00,2026-07-11 14:00:00,ride_hailing,False,,False,False,ride_hailing,True,6.0,0.0,6.0,2.0,0.0,6.066,14.066,14.0,29.633,0.516517,normal,W2,rest_day,P0_no_policy,6.0,0.0,1.0,0.0,0
2-2026-07-11-L01,2,2026-07-11,Saturday,outbound,activity-2-2026-07-11-007,out_of_home_family_care,Z7,Z2,2026-07-11 09:35:00,2026-07-11 09:35:00,metro,False,,False,False,metro,True,3.2,0.0,3.2,10.0,0.0,42.894,56.094,5.0,35.0,,normal,W2,rest_day,P0_no_policy,13.2,0.0,1.0,0.0,5.0
2-2026-07-11-L02,2,2026-07-11,Saturday,return_home,activity-2-2026-07-11-007,return_home,Z2,Z7,2026-07-11 13:00:00,2026-07-11 13:00:00,metro,False,,False,False,metro,True,5.0,0.0,5.0,10.0,0.0,42.894,57.894,5.0,35.0,,heavy_rain,W2,rest_day,P0_no_policy,15.0,0.0,1.0,0.0,15.0
20-2026-07-11-L01,20,2026-07-11,Saturday,outbound,activity-20-2026-07-11-008,medical,Z2,Z2,2026-07-11 08:25:00,2026-07-11 08:25:00,metro,False,,False,False,metro,True,4.5,0.0,4.5,10.0,0.0,15.922,30.422,4.0,35.0,,normal,W2,rest_day,P0_no_policy,14.5,0.0,1.0,0.0,0
20-2026-07-11-L02,20,2026-07-11,Saturday,return_home,activity-20-2026-07-11-008,return_home,Z2,Z2,2026-07-11 10:00:00,2026-07-11 10:00:00,metro,False,,False,False,metro,True,3.2,0.0,3.2,10.0,0.0,15.922,29.122,4.0,35.0,,heavy_rain,W2,rest_day,P0_no_policy,13.2,0.0,1.0,0.0,13.2
21-2026-07-11-L01,21,2026-07-11,Saturday,outbound,activity-21-2026-07-11-006,social_leisure,Z9,Z9,2026-07-11 08:20:00,2026-07-11 08:20:00,ride_hailing,False,,False,False,ride_hailing,True,20.0,0.0,20.0,2.0,0.0,24.825,46.825,36.67,27.548,0.925,normal,W2,rest_day,P0_no_policy,20.0,0.0,1.1,0.0,0
21-2026-07-11-L02,21,2026-07-11,Saturday,between_activities,activity-21-2026-07-11-007,social_leisure,Z9,Z9,2026-07-11 17:05:00,2026-07-11 17:05:00,ride_hailing,False,,False,False,ride_hailing,True,15.0,0.0,15.0,2.0,0.0,15.099,32.099,24.76,27.758,0.733889,normal,W2,rest_day,P0_no_policy,15.0,0.0,1.1,0.0,0
21-2026-07-11-L03,21,2026-07-11,Saturday,return_home,activity-21-2026-07-11-007,return_home,Z9,Z9,2026-07-11 20:30:00,2026-07-11 20:30:00,ride_hailing,False,,False,False,ride_hailing,True,16.0,0.0,16.0,2.0,0.0,15.584,33.584,29.04,32.992,0.313889,normal,W2,rest_day,P0_no_policy,16.0,0.0,1.1,0.0,0
22-2026-07-11-L01,22,2026-07-11,Saturday,outbound,activity-22-2026-07-11-008,social_leisure,Z5,Z5,2026-07-11 09:20:00,2026-07-11 09:20:00,bus,False,,False,False,bus,True,6.857,0.0,6.857,18.0,0.0,53.843,78.7,2.0,13.31,0.684444,normal,W2,rest_day,P0_no_policy,24.857,0.0,1.1,0.0,9.0
22-2026-07-11-L02,22,2026-07-11,Saturday,between_activities,activity-22-2026-07-11-009,visit,Z5,Z5,2026-07-11 14:30:00,2026-07-11 14:30:00,bus,False,,False,False,bus,True,10.0,0.0,10.0,18.0,0.0,32.099,60.099,2.0,16.165,0.515315,normal,W2,rest_day,P0_no_policy,28.0,0.0,1.1,0.0,0
22-2026-07-11-L03,22,2026-07-11,Saturday,return_home,activity-22-2026-07-11-009,return_home,Z5,Z5,2026-07-11 19:00:00,2026-07-11 19:00:00,ride_hailing,False,,False,False,ride_hailing,True,10.667,0.0,10.667,2.0,0.0,14.558,27.225,24.17,27.893,0.682484,normal,W2,rest_day,P0_no_policy,10.667,0.0,1.1,0.0,0
23-2026-07-11-L01,23,2026-07-11,Saturday,outbound,activity-23-2026-07-11-006,social_leisure,Z5,Z7,2026-07-11 08:30:00,2026-07-11 08:30:00,metro,False,,False,False,metro,True,6.048,0.0,6.048,13.0,0.0,29.362,48.41,5.0,35.0,,normal,W2,rest_day,P0_no_policy,19.048,0.0,1.1,0.0,0
23-2026-07-11-L02,23,2026-07-11,Saturday,return_home,activity-23-2026-07-11-006,return_home,Z7,Z5,2026-07-11 10:30:00,2026-07-11 10:30:00,metro,False,,False,False,metro,True,5.0,0.0,5.0,13.0,0.0,29.362,47.362,5.0,35.0,,heavy_rain,W2,rest_day,P0_no_policy,18.0,0.0,1.1,0.0,18.0
25-2026-07-11-L01,25,2026-07-11,Saturday,outbound,activity-25-2026-07-11-006,shopping,Z7,Z7,2026-07-11 17:30:00,2026-07-11 17:30:00,bus,False,,False,False,bus,True,4.0,0.0,4.0,12.0,0.0,39.07,55.07,2.0,15.014,0.944444,normal,W2,rest_day,P0_no_policy,16.0,0.0,1.1,0.0,0
25-2026-07-11-L02,25,2026-07-11,Saturday,return_home,activity-25-2026-07-11-006,return_home,Z7,Z7,2026-07-11 19:30:00,2026-07-11 19:30:00,bus,False,,False,False,bus,True,4.8,0.0,4.8,12.0,0.0,34.643,51.443,2.0,16.933,0.681928,normal,W2,rest_day,P0_no_policy,16.8,0.0,1.1,0.0,0
26-2026-07-11-L01,26,2026-07-11,Saturday,outbound,activity-26-2026-07-11-006,visit,Z8,Z3,2026-07-11 12:05:00,2026-07-11 12:05:00,metro,False,,False,False,metro,True,6.0,0.0,6.0,13.0,7.0,43.394,69.394,5.0,35.0,,heavy_rain,W2,rest_day,P0_no_policy,19.0,0.0,1.1,0.0,19.0
26-2026-07-11-L02,26,2026-07-11,Saturday,return_home,activity-26-2026-07-11-006,return_home,Z3,Z8,2026-07-11 16:30:00,2026-07-11 16:30:00,metro,False,,False,False,metro,True,5.0,0.0,5.0,13.0,7.788,43.394,69.182,5.0,35.0,,normal,W2,rest_day,P0_no_policy,18.0,0.0,1.1,0.0,0
27-2026-07-11-L01,27,2026-07-11,Saturday,outbound,activity-27-2026-07-11-009,shopping,Z3,Z3,2026-07-11 12:50:00,2026-07-11 12:50:00,ride_hailing,False,,False,False,ride_hailing,True,6.0,0.0,6.0,2.0,0.0,6.548,14.548,14.0,26.317,0.562092,heavy_rain,W2,rest_day,P0_no_policy,6.0,0.0,1.1,0.0,6.0
27-2026-07-11-L02,27,2026-07-11,Saturday,return_home,activity-27-2026-07-11-009,return_home,Z3,Z3,2026-07-11 14:30:00,2026-07-11 14:30:00,bus,False,,False,False,bus,True,7.0,0.0,7.0,12.0,0.0,11.726,30.726,2.0,16.165,0.515315,normal,W2,rest_day,P0_no_policy,19.0,0.0,1.1,0.0,0
3-2026-07-11-L01,3,2026-07-11,Saturday,outbound,activity-3-2026-07-11-007,social_leisure,Z2,Z2,2026-07-11 11:35:00,2026-07-11 11:35:00,ride_hailing,False,,False,False,ride_hailing,True,6.0,0.0,6.0,2.0,0.0,14.712,22.712,23.32,26.317,0.562092,heavy_rain,W2,rest_day,P0_no_policy,6.0,0.0,1.0,0.0,6.0
3-2026-07-11-L02,3,2026-07-11,Saturday,between_activities,activity-3-2026-07-11-008,out_of_home_family_activity,Z2,Z1,2026-07-11 15:00:00,2026-07-11 15:00:00,metro,False,,False,False,metro,True,5.0,0.0,5.0,10.0,0.0,12.894,27.894,4.0,35.0,,normal,W2,rest_day,P0_no_policy,15.0,0.0,1.0,0.0,0
3-2026-07-11-L03,3,2026-07-11,Saturday,return_home,activity-3-2026-07-11-008,return_home,Z1,Z2,2026-07-11 21:30:00,2026-07-11 21:30:00,metro,False,,False,False,metro,True,6.0,0.0,6.0,10.0,0.0,12.894,28.894,4.0,35.0,,normal,W2,rest_day,P0_no_policy,16.0,0.0,1.0,0.0,0
30-2026-07-11-L01,30,2026-07-11,Saturday,outbound,activity-30-2026-07-11-008,shopping,Z1,Z1,2026-07-11 13:20:00,2026-07-11 13:20:00,ride_hailing,False,,False,False,ride_hailing,True,6.0,0.0,6.0,2.0,0.0,5.615,13.615,14.0,26.319,0.561438,heavy_rain,W2,rest_day,P0_no_policy,6.0,0.0,1.1,0.0,6.0
30-2026-07-11-L02,30,2026-07-11,Saturday,return_home,activity-30-2026-07-11-008,return_home,Z1,Z1,2026-07-11 14:00:00,2026-07-11 14:00:00,ride_hailing,False,,False,False,ride_hailing,True,6.0,0.0,6.0,2.0,0.0,4.987,12.987,14.0,29.633,0.516517,normal,W2,rest_day,P0_no_policy,6.0,0.0,1.1,0.0,0
31-2026-07-11-L01,31,2026-07-11,Saturday,outbound,activity-31-2026-07-11-006,shopping,Z2,Z1,2026-07-11 17:00:00,2026-07-11 17:00:00,metro,False,,False,False,metro,True,3.0,0.0,3.0,10.0,0.0,12.894,25.894,4.0,35.0,,normal,W2,rest_day,P0_no_policy,13.0,0.0,1.1,0.0,0
31-2026-07-11-L02,31,2026-07-11,Saturday,return_home,activity-31-2026-07-11-006,return_home,Z1,Z2,2026-07-11 19:00:00,2026-07-11 19:00:00,bus,False,,False,False,bus,True,4.8,0.0,4.8,12.0,0.0,32.627,49.427,2.0,15.215,0.682484,normal,W2,rest_day,P0_no_policy,16.8,0.0,1.1,0.0,0
32-2026-07-11-L01,32,2026-07-11,Saturday,outbound,activity-32-2026-07-11-006,shopping,Z3,Z3,2026-07-11 17:45:00,2026-07-11 17:45:00,bus,False,,False,False,bus,True,4.0,0.0,4.0,12.0,0.0,19.589,35.589,2.0,15.014,0.944444,normal,W2,rest_day,P0_no_policy,16.0,0.0,1.1,0.0,0
32-2026-07-11-L02,32,2026-07-11,Saturday,return_home,activity-32-2026-07-11-006,return_home,Z3,Z3,2026-07-11 19:30:00,2026-07-11 19:30:00,ride_hailing,False,,False,False,ride_hailing,True,8.0,0.0,8.0,2.0,0.0,9.584,19.584,17.93,27.896,0.681928,normal,W2,rest_day,P0_no_policy,8.0,0.0,1.1,0.0,0
33-2026-07-11-L01,33,2026-07-11,Saturday,outbound,activity-33-2026-07-11-006,out_of_home_family_care,Z4,Z4,2026-07-11 12:25:00,2026-07-11 12:25:00,ride_hailing,False,,False,False,ride_hailing,True,8.0,0.0,8.0,2.0,0.0,23.451,33.45,33.67,26.317,0.562092,heavy_rain,W2,rest_day,P0_no_policy,8.0,0.0,1.1,0.0,8.0
33-2026-07-11-L02,33,2026-07-11,Saturday,return_home,activity-33-2026-07-11-006,return_home,Z4,Z4,2026-07-11 19:00:00,2026-07-11 19:00:00,ride_hailing,False,,False,False,ride_hailing,True,10.667,0.0,10.667,2.0,0.0,22.126,34.793,33.67,27.893,0.682484,normal,W2,rest_day,P0_no_policy,10.667,0.0,1.1,0.0,0
34-2026-07-11-L01,34,2026-07-11,Saturday,outbound,activity-34-2026-07-11-006,social_leisure,Z7,Z7,2026-07-11 08:50:00,2026-07-11 08:50:00,bus,False,,False,False,bus,True,4.0,0.0,4.0,12.0,0.0,49.364,65.364,2.0,15.11,0.924444,normal,W2,rest_day,P0_no_policy,16.0,0.0,1.1,0.0,0
34-2026-07-11-L02,34,2026-07-11,Saturday,between_activities,activity-34-2026-07-11-007,shopping,Z7,Z7,2026-07-11 16:40:00,2026-07-11 16:40:00,bus,False,,False,False,bus,True,7.0,0.0,7.0,12.0,0.0,21.291,40.291,2.0,15.344,0.476667,normal,W2,rest_day,P0_no_policy,19.0,0.0,1.1,0.0,0
34-2026-07-11-L03,34,2026-07-11,Saturday,between_activities,activity-34-2026-07-11-008,social_leisure,Z7,Z7,2026-07-11 18:50:00,2026-07-11 18:50:00,bus,False,,False,False,bus,True,4.8,0.0,4.8,12.0,0.0,49.26,66.06,2.0,15.18,0.694444,normal,W2,rest_day,P0_no_policy,16.8,0.0,1.1,0.0,0
34-2026-07-11-L04,34,2026-07-11,Saturday,return_home,activity-34-2026-07-11-008,return_home,Z7,Z7,2026-07-11 20:30:00,2026-07-11 20:30:00,bus,False,,False,False,bus,True,11.0,0.0,11.0,12.0,0.0,40.42,63.42,2.0,17.996,0.313889,normal,W2,rest_day,P0_no_policy,23.0,0.0,1.1,0.0,0
35-2026-07-11-L01,35,2026-07-11,Saturday,outbound,activity-35-2026-07-11-006,visit,Z2,Z2,2026-07-11 08:30:00,2026-07-11 08:30:00,bus,False,,False,False,bus,True,4.0,0.0,4.0,12.0,0.0,34.252,50.252,2.0,15.03,0.924444,normal,W2,rest_day,P0_no_policy,16.0,0.0,1.1,0.0,0
35-2026-07-11-L02,35,2026-07-11,Saturday,between_activities,activity-35-2026-07-11-008,visit,Z2,Z8,2026-07-11 16:25:00,2026-07-11 16:25:00,metro,False,,False,False,metro,True,5.0,0.0,5.0,13.0,0.0,17.408,35.408,4.0,35.0,,normal,W2,rest_day,P0_no_policy,18.0,0.0,1.1,0.0,0
35-2026-07-11-L03,35,2026-07-11,Saturday,return_home,activity-35-2026-07-11-008,return_home,Z8,Z2,2026-07-11 19:00:00,2026-07-11 19:00:00,metro,False,,False,False,metro,True,3.84,0.0,3.84,13.0,0.0,17.408,34.248,4.0,35.0,,normal,W2,rest_day,P0_no_policy,16.84,0.0,1.1,0.0,0
36-2026-07-11-L01,36,2026-07-11,Saturday,outbound,activity-36-2026-07-11-007,out_of_home_family_activity,Z6,Z3,2026-07-11 08:05:00,2026-07-11 08:05:00,metro,False,,False,False,metro,True,5.4,0.0,5.4,13.0,0.0,26.024,44.424,4.0,35.0,,normal,W2,rest_day,P0_no_policy,18.4,0.0,1.1,0.0,0
36-2026-07-11-L02,36,2026-07-11,Saturday,between_activities,activity-36-2026-07-11-008,visit,Z3,Z3,2026-07-11 11:10:00,2026-07-11 11:10:00,ride_hailing,False,,False,False,ride_hailing,True,6.0,0.0,6.0,2.0,0.0,11.553,19.553,19.58,26.315,0.562745,heavy_rain,W2,rest_day,P0_no_policy,6.0,0.0,1.1,0.0,6.0
36-2026-07-11-L03,36,2026-07-11,Saturday,between_activities,activity-36-2026-07-11-009,out_of_home_family_care,Z3,Z3,2026-07-11 16:25:00,2026-07-11 16:25:00,metro,False,,False,False,metro,True,5.0,0.0,5.0,10.0,0.0,16.359,31.359,4.0,35.0,,normal,W2,rest_day,P0_no_policy,15.0,0.0,1.1,0.0,0
36-2026-07-11-L04,36,2026-07-11,Saturday,between_activities,activity-36-2026-07-11-010,shopping,Z3,Z6,2026-07-11 18:35:00,2026-07-11 18:35:00,metro,False,,False,False,metro,True,4.5,0.0,4.5,13.0,0.0,26.024,43.524,4.0,35.0,,normal,W2,rest_day,P0_no_policy,17.5,0.0,1.1,0.0,0
36-2026-07-11-L05,36,2026-07-11,Saturday,return_home,activity-36-2026-07-11-010,return_home,Z6,Z6,2026-07-11 20:30:00,2026-07-11 20:30:00,walk,False,,False,False,walk,True,0.0,0.0,0.0,0.0,0.0,41.363,41.363,0.0,4.8,,normal,W2,rest_day,P0_no_policy,41.363,0.0,1.1,0.0,0
37-2026-07-11-L01,37,2026-07-11,Saturday,outbound,activity-37-2026-07-11-008,out_of_home_family_activity,Z3,Z7,2026-07-11 10:35:00,2026-07-11 10:35:00,metro,False,,False,False,metro,True,5.0,0.0,5.0,10.0,7.0,43.092,65.092,5.0,35.0,,heavy_rain,W2,rest_day,P0_no_policy,15.0,0.0,1.1,0.0,15.0
