leg_id,agent_id,leg_role,purpose,request_time,dispatch_priority,dispatch_priority_policy,dispatch_priority_group_rank,effective_dispatch_priority,age_group,origin_zone,destination_zone,coupon_bound,coupon_scheme_id,coupon_pricing_type,coupon_fare_eligible,coupon_ineligibility_reason,fare_before_coupon_yuan,fare_after_coupon_yuan,request_network_distance_km,coupon_subsidy_yuan,succeeded,failure_reason,dispatch_time,pickup_wait_min,queue_wait_min,pending_queue_size_at_dispatch,dispatch_sequence,vehicle_id,idle_vehicles_at_request,busy_start,busy_until,previous_busy_until,idle_vehicles_after_dispatch,weather_scenario,policy,experiment_condition,day_type
219-2026-07-07-L02,219,return_home,return_home,1230.0,0.832410982,P0_first_come,0,0.832410982,18-39,Z5,Z5,False,percentage,percentage,False,coupon_unavailable,38.51,38.51,12.077,0.0,True,,1230.0,10.667,0.0,1,418,N9RH-workday-Z5-004,22,1230.0,1265.1113249999999,1173.567899,17,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
669-2026-07-07-L03,669,return_home,return_home,1230.0,0.854880167,P0_first_come,0,0.854880167,40-59,Z9,Z9,False,percentage,percentage,False,coupon_unavailable,40.19,40.19,12.7,0.0,True,,1230.0,16.0,0.0,1,424,N9RH-workday-Z6-004,11,1230.0,1271.692912,1229.952361,10,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
379-2026-07-07-L03,379,return_home,return_home,1230.0,0.960662465,P0_first_come,0,0.960662465,18-39,Z6,Z6,False,percentage,percentage,False,coupon_unavailable,15.35,15.35,3.5,0.0,True,,1230.0,10.667,0.0,1,422,N9RH-workday-Z6-001,29,1230.0,1247.741562,1222.546838,25,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
604-2026-07-07-L03,604,return_home,return_home,1230.0,0.98758002,P0_first_come,0,0.98758002,40-59,Z4,Z4,False,percentage,percentage,False,coupon_unavailable,27.09,27.09,7.847,0.0,True,,1230.0,10.667,0.0,1,413,N9RH-workday-Z2-023,17,1230.0,1256.5515679999999,1149.471369,14,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
398-2026-07-07-L02,398,between_activities,shopping,1232.45,0.886124544,P0_first_come,0,0.886124544,18-39,Z4,Z4,False,percentage,percentage,False,coupon_unavailable,15.08,15.08,3.401,0.0,True,,1232.45,10.667,0.0,1,425,N9RH-workday-Z2-027,14,1232.45,1250.00403,1203.912302,13,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
169-2026-07-07-L02,169,between_activities,shopping,1237.1333333333334,0.793209976,P0_first_come,0,0.793209976,18-39,Z7,Z7,False,percentage,percentage,False,coupon_unavailable,21.71,21.71,5.855,0.0,True,,1237.1333333333334,8.0,0.0,1,426,N9RH-workday-Z1-013,39,1237.1333333333334,1256.9902143333334,1233.658815,38,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
304-2026-07-07-L02,304,between_activities,social_leisure,1242.1666666666667,0.381681401,P0_first_come,0,0.381681401,18-39,Z1,Z1,False,percentage,percentage,False,coupon_unavailable,14.61,14.61,3.227,0.0,True,,1242.1666666666667,8.0,0.0,1,427,N9RH-workday-Z1-026,44,1242.1666666666667,1256.7025586666668,1191.943271,43,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
126-2026-07-07-L02,126,between_activities,social_leisure,1255.0,0.513917564,P0_first_come,0,0.513917564,18-39,Z6,Z6,False,percentage,percentage,False,coupon_unavailable,25.05,25.05,7.094,0.0,True,,1255.0,10.667,0.0,1,428,N9RH-workday-Z1-002,31,1255.0,1280.037664,1249.263016333333,30,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
88-2026-07-07-L03,88,between_activities,shopping,1256.5666666666666,0.063606799,P0_first_come,0,0.063606799,18-39,Z1,Z3,False,percentage,percentage,False,coupon_unavailable,26.52,26.52,7.637,0.0,True,,1256.5666666666666,8.0,0.0,1,429,N9RH-workday-Z1-027,43,1256.5666666666666,1280.0405396666665,1201.3085899999999,42,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
363-2026-07-07-L02,363,between_activities,shopping,1256.8,0.056218113,P0_first_come,0,0.056218113,18-39,Z1,Z2,False,percentage,percentage,False,coupon_unavailable,26.21,26.21,7.521,0.0,True,,1256.8,8.0,0.0,1,430,N9RH-workday-Z1-026,43,1256.8,1280.041172,1256.7025586666668,42,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
110-2026-07-07-L03,110,return_home,return_home,1260.0,0.076973631,P0_first_come,0,0.076973631,18-39,Z7,Z7,False,percentage,percentage,False,coupon_unavailable,30.85,30.85,9.239,0.0,True,,1260.0,8.0,0.0,3,442,N9RH-workday-Z1-010,41,1260.0,1286.697645,1249.02127,40,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
310-2026-07-07-L03,310,return_home,return_home,1260.0,0.109361992,P0_first_come,0,0.109361992,18-39,Z2,Z2,False,percentage,percentage,False,coupon_unavailable,15.12,15.12,3.414,0.0,True,,1260.0,8.0,0.0,3,434,N9RH-workday-Z1-020,28,1260.0,1274.898838,1201.8587916666668,27,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
113-2026-07-07-L03,113,return_home,return_home,1260.0,0.14544798,P0_first_come,0,0.14544798,18-39,Z6,Z6,False,percentage,percentage,False,coupon_unavailable,14.67,14.67,3.247,0.0,True,,1260.0,10.667,0.0,1,441,N9RH-workday-Z1-004,32,1260.0,1277.230797,1250.0351486666666,31,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
212-2026-07-07-L03,212,return_home,return_home,1260.0,0.203607917,P0_first_come,0,0.203607917,18-39,Z4,Z4,False,percentage,percentage,False,coupon_unavailable,19.31,19.31,4.966,0.0,True,,1260.0,10.667,0.0,1,438,N9RH-workday-Z1-003,18,1260.0,1280.713395,1254.871596,17,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
17-2026-07-07-L03,17,return_home,return_home,1260.0,0.40680432,P0_first_come,0,0.40680432,18-39,Z7,Z7,False,percentage,percentage,False,coupon_unavailable,24.23,24.23,6.79,0.0,True,,1260.0,8.0,0.0,2,443,N9RH-workday-Z1-013,41,1260.0,1281.731434,1256.9902143333334,39,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
199-2026-07-07-L03,199,return_home,return_home,1260.0,0.517664141,P0_first_come,0,0.517664141,18-39,Z1,Z3,False,percentage,percentage,False,coupon_unavailable,26.52,26.52,7.637,0.0,True,,1260.0,8.0,0.0,3,431,N9RH-workday-Z1-028,42,1260.0,1283.452515,0.0,41,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
224-2026-07-07-L03,224,return_home,return_home,1260.0,0.561034284,P0_first_come,0,0.561034284,18-39,Z1,Z2,False,percentage,percentage,False,coupon_unavailable,26.21,26.21,7.521,0.0,True,,1260.0,8.0,0.0,2,432,N9RH-workday-Z1-029,42,1260.0,1283.20186,0.0,40,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
309-2026-07-07-L03,309,return_home,return_home,1260.0,0.573852191,P0_first_come,0,0.573852191,18-39,Z5,Z5,False,percentage,percentage,False,coupon_unavailable,27.28,27.28,7.917,0.0,True,,1260.0,10.667,0.0,2,439,N9RH-workday-Z1-025,21,1260.0,1286.6769749999999,1249.253682,20,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
13-2026-07-07-L03,13,return_home,return_home,1260.0,0.597322975,P0_first_come,0,0.597322975,18-39,Z2,Z2,False,percentage,percentage,False,coupon_unavailable,18.18,18.18,4.549,0.0,True,,1260.0,8.0,0.0,2,435,N9RH-workday-Z1-021,28,1260.0,1277.201923,1142.067357,26,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
392-2026-07-07-L03,392,return_home,return_home,1260.0,0.692291389,P0_first_come,0,0.692291389,18-39,Z3,Z3,False,percentage,percentage,False,coupon_unavailable,17.83,17.83,4.42,0.0,True,,1260.0,8.0,0.0,1,437,N9RH-workday-Z1-001,13,1260.0,1276.932461,1249.167504,12,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
326-2026-07-07-L03,326,return_home,return_home,1260.0,0.699964604,P0_first_come,0,0.699964604,18-39,Z7,Z7,False,percentage,percentage,False,coupon_unavailable,14.95,14.95,3.352,0.0,True,,1260.0,8.0,0.0,1,444,N9RH-workday-Z4-007,41,1260.0,1274.77743,1238.035598,38,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
213-2026-07-07-L03,213,return_home,return_home,1260.0,0.720296328,P0_first_come,0,0.720296328,18-39,Z9,Z9,False,percentage,percentage,False,coupon_unavailable,16.98,16.98,4.104,0.0,True,,1260.0,16.0,0.0,1,445,N9RH-workday-Z6-006,10,1260.0,1284.298312,1205.063394,9,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
371-2026-07-07-L03,371,return_home,return_home,1260.0,0.786652287,P0_first_come,0,0.786652287,18-39,Z5,Z5,False,percentage,percentage,False,coupon_unavailable,18.85,18.85,4.795,0.0,True,,1260.0,10.667,0.0,1,440,N9RH-workday-Z3-001,21,1260.0,1280.369682,1249.088145,19,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
152-2026-07-07-L03,152,return_home,return_home,1260.0,0.969670033,P0_first_come,0,0.969670033,18-39,Z1,Z3,False,percentage,percentage,False,coupon_unavailable,26.52,26.52,7.637,0.0,True,,1260.0,8.0,0.0,1,433,N9RH-workday-Z1-030,42,1260.0,1283.447179,0.0,39,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
280-2026-07-07-L03,280,return_home,return_home,1260.0,0.994500467,P0_first_come,0,0.994500467,18-39,Z2,Z2,False,percentage,percentage,False,coupon_unavailable,20.61,20.61,5.447,0.0,True,,1260.0,8.0,0.0,1,436,N9RH-workday-Z1-023,28,1260.0,1279.011844,1198.476041,25,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
64-2026-07-07-L03,64,between_activities,shopping,1261.35,0.390303325,P0_first_come,0,0.390303325,18-39,Z4,Z4,False,percentage,percentage,False,coupon_unavailable,16.57,16.57,3.952,0.0,True,,1261.35,10.667,0.0,1,446,N9RH-workday-Z1-005,17,1261.35,1280.0155639999998,1255.572802,16,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
189-2026-07-07-L03,189,between_activities,shopping,1265.15,0.808566606,P0_first_come,0,0.808566606,18-39,Z2,Z2,False,percentage,percentage,False,coupon_unavailable,15.05,15.05,3.389,0.0,True,,1265.15,8.0,0.0,1,447,N9RH-workday-Z2-009,25,1265.15,1280.010637,1250.155113,24,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
253-2026-07-07-L03,253,return_home,return_home,1290.0,0.193063249,P0_first_come,0,0.193063249,18-39,Z5,Z5,False,percentage,percentage,False,coupon_unavailable,24.13,24.13,6.751,0.0,True,,1290.0,10.667,0.0,1,450,N9RH-workday-Z1-006,23,1290.0,1314.3113449999998,1280.0802836666667,22,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
150-2026-07-07-L03,150,return_home,return_home,1290.0,0.215910847,P0_first_come,0,0.215910847,18-39,Z3,Z3,False,percentage,percentage,False,coupon_unavailable,29.07,29.07,8.581,0.0,True,,1290.0,8.0,0.0,1,449,N9RH-workday-Z1-001,16,1290.0,1315.344016,1276.932461,15,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
344-2026-07-07-L03,344,return_home,return_home,1290.0,0.237354806,P0_first_come,0,0.237354806,18-39,Z1,Z1,False,percentage,percentage,False,coupon_unavailable,18.82,18.82,4.784,0.0,True,,1290.0,8.0,0.0,1,448,N9RH-workday-Z1-031,39,1290.0,1307.667487,0.0,38,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
399-2026-07-07-L03,399,return_home,return_home,1320.0,0.023056554,P0_first_come,0,0.023056554,18-39,Z7,Z4,False,percentage,percentage,False,coupon_unavailable,50.03,50.03,16.345,0.0,True,,1320.0,8.0,0.0,6,463,N9RH-workday-Z1-010,41,1320.0,1357.740433,1286.697645,40,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
365-2026-07-07-L03,365,return_home,return_home,1320.0,0.048656091,P0_first_come,0,0.048656091,18-39,Z7,Z7,False,percentage,percentage,False,coupon_unavailable,21.95,21.95,5.945,0.0,True,,1320.0,8.0,0.0,5,464,N9RH-workday-Z1-013,41,1320.0,1338.827341,1281.731434,39,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
298-2026-07-07-L03,298,return_home,return_home,1320.0,0.124395417,P0_first_come,0,0.124395417,18-39,Z6,Z6,False,percentage,percentage,False,coupon_unavailable,15.35,15.35,3.501,0.0,True,,1320.0,10.667,0.0,5,458,N9RH-workday-Z1-002,33,1320.0,1337.0351349999999,1280.037664,32,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
356-2026-07-07-L03,356,return_home,return_home,1320.0,0.219251755,P0_first_come,0,0.219251755,18-39,Z5,Z5,False,percentage,percentage,False,coupon_unavailable,21.84,21.84,5.903,0.0,True,,1320.0,10.667,0.0,3,455,N9RH-workday-Z1-006,23,1320.0,1341.40455,1314.3113449999998,22,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
313-2026-07-07-L03,313,return_home,return_home,1320.0,0.226120057,P0_first_come,0,0.226120057,18-39,Z7,Z7,False,percentage,percentage,False,coupon_unavailable,22.38,22.38,6.103,0.0,True,,1320.0,8.0,0.0,4,465,N9RH-workday-Z4-007,41,1320.0,1339.107481,1274.77743,38,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
306-2026-07-07-L03,306,return_home,return_home,1320.0,0.318141742,P0_first_come,0,0.318141742,18-39,Z7,Z7,False,percentage,percentage,False,coupon_unavailable,37.6,37.6,11.741,0.0,True,,1320.0,8.0,0.0,3,466,N9RH-workday-Z4-012,41,1320.0,1349.378903,1053.547752,37,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
39-2026-07-07-L03,39,return_home,return_home,1320.0,0.351200462,P0_first_come,0,0.351200462,18-39,Z5,Z5,False,percentage,percentage,False,coupon_unavailable,41.69,41.69,13.254,0.0,True,,1320.0,10.667,0.0,2,456,N9RH-workday-Z1-025,23,1320.0,1354.787899,1286.6769749999999,21,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
363-2026-07-07-L03,363,return_home,return_home,1320.0,0.357438204,P0_first_come,0,0.357438204,18-39,Z2,Z2,False,percentage,percentage,False,coupon_unavailable,16.03,16.03,3.751,0.0,True,,1320.0,8.0,0.0,2,452,N9RH-workday-Z1-007,31,1320.0,1334.823841,1268.653069,30,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
138-2026-07-07-L03,138,return_home,return_home,1320.0,0.39909321,P0_first_come,0,0.39909321,18-39,Z8,Z8,False,percentage,percentage,False,coupon_unavailable,24.08,24.08,6.733,0.0,True,,1320.0,10.667,0.0,2,469,N9RH-workday-Z1-009,27,1320.0,1342.9125869999998,1090.178674,26,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
197-2026-07-07-L03,197,return_home,return_home,1320.0,0.459901115,P0_first_come,0,0.459901115,18-39,Z6,Z6,False,percentage,percentage,False,coupon_unavailable,20.34,20.34,5.348,0.0,True,,1320.0,10.667,0.0,4,459,N9RH-workday-Z1-004,33,1320.0,1340.397916,1277.230797,31,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
242-2026-07-07-L03,242,return_home,return_home,1320.0,0.539380928,P0_first_come,0,0.539380928,18-39,Z5,Z5,False,percentage,percentage,False,coupon_unavailable,26.96,26.96,7.801,0.0,True,,1320.0,10.667,0.0,1,457,N9RH-workday-Z3-001,23,1320.0,1344.8542699999998,1280.369682,20,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
264-2026-07-07-L03,264,return_home,return_home,1320.0,0.626539463,P0_first_come,0,0.626539463,18-39,Z1,Z2,False,percentage,percentage,False,coupon_unavailable,26.21,26.21,7.521,0.0,True,,1320.0,8.0,0.0,1,451,N9RH-workday-Z1-031,39,1320.0,1341.679888,1307.667487,38,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
100-2026-07-07-L03,100,return_home,return_home,1320.0,0.710517785,P0_first_come,0,0.710517785,18-39,Z6,Z6,False,percentage,percentage,False,coupon_unavailable,17.96,17.96,4.468,0.0,True,,1320.0,10.667,0.0,3,460,N9RH-workday-Z2-002,33,1320.0,1338.802352,1257.255492,30,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
220-2026-07-07-L03,220,return_home,return_home,1320.0,0.761945451,P0_first_come,0,0.761945451,18-39,Z7,Z7,False,percentage,percentage,False,coupon_unavailable,28.0,28.0,8.186,0.0,True,,1320.0,8.0,0.0,2,467,N9RH-workday-Z4-013,41,1320.0,1342.903391,1094.826832,36,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
260-2026-07-07-L03,260,return_home,return_home,1320.0,0.796153778,P0_first_come,0,0.796153778,18-39,Z6,Z6,False,percentage,percentage,False,coupon_unavailable,25.4,25.4,7.224,0.0,True,,1320.0,10.667,0.0,2,461,N9RH-workday-Z2-019,33,1320.0,1343.817906,1255.548642,29,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
339-2026-07-07-L03,339,return_home,return_home,1320.0,0.808826385,P0_first_come,0,0.808826385,18-39,Z2,Z1,False,percentage,percentage,False,coupon_unavailable,26.21,26.21,7.521,0.0,True,,1320.0,8.0,0.0,1,453,N9RH-workday-Z1-020,31,1320.0,1341.696802,1274.898838,29,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
118-2026-07-07-L03,118,return_home,return_home,1320.0,0.889252357,P0_first_come,0,0.889252357,18-39,Z8,Z8,False,percentage,percentage,False,coupon_unavailable,21.91,21.91,5.928,0.0,True,,1320.0,10.667,0.0,1,470,N9RH-workday-Z1-011,27,1320.0,1341.454358,1089.763238,25,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
267-2026-07-07-L03,267,return_home,return_home,1320.0,0.903292271,P0_first_come,0,0.903292271,18-39,Z4,Z4,False,percentage,percentage,False,coupon_unavailable,19.24,19.24,4.939,0.0,True,,1320.0,10.667,0.0,1,454,N9RH-workday-Z1-003,19,1320.0,1339.663184,1280.713395,18,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
169-2026-07-07-L03,169,return_home,return_home,1320.0,0.905536722,P0_first_come,0,0.905536722,18-39,Z7,Z7,False,percentage,percentage,False,coupon_unavailable,20.84,20.84,5.533,0.0,True,,1320.0,8.0,0.0,1,468,N9RH-workday-Z7-002,41,1320.0,1338.066399,563.015231,35,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
153-2026-07-07-L03,153,return_home,return_home,1320.0,0.941588872,P0_first_come,0,0.941588872,18-39,Z6,Z6,False,percentage,percentage,False,coupon_unavailable,17.4,17.4,4.259,0.0,True,,1320.0,10.667,0.0,1,462,N9RH-workday-Z3-003,33,1320.0,1338.4196849999998,1248.5866179999998,28,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
302-2026-07-07-L03,302,return_home,return_home,1350.0,0.045565536,P0_first_come,0,0.045565536,18-39,Z5,Z5,False,percentage,percentage,False,coupon_unavailable,27.32,27.32,7.932,0.0,True,,1350.0,10.667,0.0,6,476,N9RH-workday-Z1-006,22,1350.0,1375.095114,1341.40455,21,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
221-2026-07-07-L03,221,return_home,return_home,1350.0,0.190739577,P0_first_come,0,0.190739577,18-39,Z7,Z7,False,percentage,percentage,False,coupon_unavailable,21.19,21.19,5.663,0.0,True,,1350.0,8.0,0.0,2,486,N9RH-workday-Z1-013,40,1350.0,1368.308468,1338.827341,39,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
43-2026-07-07-L03,43,return_home,return_home,1350.0,0.194020466,P0_first_come,0,0.194020466,18-39,Z3,Z1,False,percentage,percentage,False,coupon_unavailable,26.52,26.52,7.637,0.0,True,,1350.0,8.0,0.0,2,472,N9RH-workday-Z1-001,16,1350.0,1371.906752,1315.344016,15,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
69-2026-07-07-L03,69,return_home,return_home,1350.0,0.199814739,P0_first_come,0,0.199814739,18-39,Z8,Z8,False,percentage,percentage,False,coupon_unavailable,16.77,16.77,4.026,0.0,True,,1350.0,10.667,0.0,1,488,N9RH-workday-Z1-009,27,1350.0,1367.996537,1342.9125869999998,26,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
144-2026-07-07-L03,144,return_home,return_home,1350.0,0.277457139,P0_first_come,0,0.277457139,18-39,Z4,Z4,False,percentage,percentage,False,coupon_unavailable,21.03,21.03,5.605,0.0,True,,1350.0,10.667,0.0,2,474,N9RH-workday-Z1-003,19,1350.0,1370.8676839999998,1339.663184,18,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
158-2026-07-07-L03,158,return_home,return_home,1350.0,0.387652966,P0_first_come,0,0.387652966,18-39,Z5,Z5,False,percentage,percentage,False,coupon_unavailable,36.71,36.71,11.412,0.0,True,,1350.0,10.667,0.0,5,477,N9RH-workday-Z3-001,22,1350.0,1381.426219,1344.8542699999998,20,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
263-2026-07-07-L03,263,return_home,return_home,1350.0,0.40601067,P0_first_come,0,0.40601067,18-39,Z5,Z5,False,percentage,percentage,False,coupon_unavailable,34.47,34.47,10.58,0.0,True,,1350.0,10.667,0.0,4,478,N9RH-workday-Z5-001,22,1350.0,1379.9152359999998,1257.259932,19,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
171-2026-07-07-L03,171,return_home,return_home,1350.0,0.434479475,P0_first_come,0,0.434479475,18-39,Z4,Z4,False,percentage,percentage,False,coupon_unavailable,30.83,30.83,9.233,0.0,True,,1350.0,10.667,0.0,1,475,N9RH-workday-Z1-005,19,1350.0,1377.4589179999998,1280.0155639999998,17,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
341-2026-07-07-L03,341,return_home,return_home,1350.0,0.476850516,P0_first_come,0,0.476850516,18-39,Z6,Z6,False,percentage,percentage,False,coupon_unavailable,35.2,35.2,10.852,0.0,True,,1350.0,10.667,0.0,4,482,N9RH-workday-Z1-002,33,1350.0,1380.429457,1337.0351349999999,32,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
200-2026-07-07-L03,200,return_home,return_home,1350.0,0.507184887,P0_first_come,0,0.507184887,18-39,Z3,Z1,False,percentage,percentage,False,coupon_unavailable,26.52,26.52,7.637,0.0,True,,1350.0,8.0,0.0,1,473,N9RH-workday-Z1-008,16,1350.0,1371.890963,1049.045913,14,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
71-2026-07-07-L03,71,return_home,return_home,1350.0,0.561470658,P0_first_come,0,0.561470658,18-39,Z5,Z5,False,percentage,percentage,False,coupon_unavailable,26.36,26.36,7.578,0.0,True,,1350.0,10.667,0.0,3,479,N9RH-workday-Z5-003,22,1350.0,1374.456962,1248.833561,18,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
233-2026-07-07-L03,233,return_home,return_home,1350.0,0.577726273,P0_first_come,0,0.577726273,18-39,Z5,Z5,False,percentage,percentage,False,coupon_unavailable,25.01,25.01,7.078,0.0,True,,1350.0,10.667,0.0,2,480,N9RH-workday-Z5-004,22,1350.0,1373.549315,1265.1113249999999,17,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
319-2026-07-07-L03,319,return_home,return_home,1350.0,0.626946539,P0_first_come,0,0.626946539,18-39,Z6,Z6,False,percentage,percentage,False,coupon_unavailable,25.0,25.0,7.073,0.0,True,,1350.0,10.667,0.0,3,483,N9RH-workday-Z1-004,33,1350.0,1373.541423,1340.397916,31,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
126-2026-07-07-L03,126,return_home,return_home,1350.0,0.646397975,P0_first_come,0,0.646397975,18-39,Z6,Z6,False,percentage,percentage,False,coupon_unavailable,23.97,23.97,6.692,0.0,True,,1350.0,10.667,0.0,2,484,N9RH-workday-Z2-002,33,1350.0,1372.843594,1338.802352,30,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
284-2026-07-07-L03,284,return_home,return_home,1350.0,0.700240909,P0_first_come,0,0.700240909,18-39,Z7,Z7,False,percentage,percentage,False,coupon_unavailable,41.6,41.6,13.223,0.0,True,,1350.0,8.0,0.0,1,487,N9RH-workday-Z4-007,40,1350.0,1382.05554,1339.107481,38,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
10-2026-07-07-L03,10,return_home,return_home,1350.0,0.788606303,P0_first_come,0,0.788606303,18-39,Z5,Z5,False,percentage,percentage,False,coupon_unavailable,17.48,17.48,4.29,0.0,True,,1350.0,10.667,0.0,1,481,N9RH-workday-Z5-005,22,1350.0,1368.4725469999998,1174.5866059999998,16,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
304-2026-07-07-L03,304,return_home,return_home,1350.0,0.817642619,P0_first_come,0,0.817642619,18-39,Z1,Z2,False,percentage,percentage,False,coupon_unavailable,26.21,26.21,7.521,0.0,True,,1350.0,8.0,0.0,1,471,N9RH-workday-Z1-020,39,1350.0,1371.678153,1341.696802,38,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
181-2026-07-07-L03,181,return_home,return_home,1350.0,0.996280309,P0_first_come,0,0.996280309,18-39,Z6,Z6,False,percentage,percentage,False,coupon_unavailable,24.66,24.66,6.947,0.0,True,,1350.0,10.667,0.0,1,485,N9RH-workday-Z2-019,33,1350.0,1373.31565,1343.817906,29,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
