agent_id,day_type,age_group,digital_access,family_assistance,nondigital_unassisted,coupon_policy,coupon_eligible,coupon_reached,coupon_participated,coupon_awarded,public_coupon_participated,elder_reserve_reached,coupon_pool_type,coupon_allocation_rank,coupon_access_channel,public_participation_probability,public_participation_draw,public_dispatch_rank,elder_reserve_rank,community_phone_covered,community_phone_coverage_draw,pg_official_parent_agent_class,pg_adapter_agent_class,pg_num_rounds,pg_initial_endowment,pg_public_pool_multiplier,pg_round_contributions,pg_final_contribution,pg_total_contribution,pg_cumulative_payoff,pg_need_score,pg_cooperation_score,pg_priority_score,pg_peer_feedback_source_count,pg_peer_signal_round_2,pg_peer_signal_round_3,pg_linked_decision,pg_physical_coupon_pool,pg_coupons_created_by_multiplier,pg_allocation_reason,pg_api_round_one_called,pg_api_round_one_succeeded,pg_api_contribution_tokens,pg_api_response_source
67,workday,18-39,True,False,False,C4_public_goods,True,True,False,False,False,False,,,digital_self,0.8,0.9181463090116386,,,False,0.737637737074448,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
68,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.5313924675382833,0.37668622141803804,,False,0.27093093303076937,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
69,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.09918111483542034,0.5044861574839979,,False,0.0008698630232913721,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
70,workday,18-39,True,False,False,C4_public_goods,True,True,False,False,False,False,,,digital_self,0.8,0.8497954561408236,,,False,0.52636058479861,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
71,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.1784552610531368,0.4657308306401666,,False,0.5066576258151042,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
72,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.5317121593718523,0.12537531613813474,,False,0.4243519164095803,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
73,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.5897147933931579,0.2916764306245148,,False,0.8298070436385216,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
74,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.5633877869748753,0.7358131608761393,,False,0.19148140979150963,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
75,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.23370401917388134,0.40050598292742756,,False,0.2487475061596535,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
76,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.759450548906898,0.30331679110231274,,False,0.5182037635032596,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
77,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.4020695712027807,0.5905640106120754,,False,0.7278547916591123,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
78,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.19519690199541231,0.6993297800557896,,False,0.8006539346723054,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
79,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.7358619070635776,0.6205350167711334,,False,0.1393666787382001,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
80,workday,18-39,True,False,False,C4_public_goods,True,True,False,False,False,False,,,digital_self,0.8,0.9872268987148985,,,False,0.5906147939727759,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
81,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.04804656601093773,0.9524291700556599,,False,0.3509322043062506,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
82,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.37251560941670026,0.098762517999013,,False,0.3909391771908703,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
83,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.09247634861696916,0.8189482083378243,,False,0.08459067474770222,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
84,workday,18-39,True,False,False,C4_public_goods,True,True,False,False,False,False,,,digital_self,0.8,0.8905009913643225,,,False,0.8504632109908388,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
85,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.13931765153550116,0.05323780863341677,,False,0.371481958018949,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
86,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.3801213563762875,0.9832784994209435,,False,0.1679223366345961,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
87,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.4293161335729293,0.6091717515842512,,False,0.8776375411528431,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
88,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.022604611772671594,0.998917655687901,,False,0.553174583771757,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
89,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.09681893033070736,0.05758539032389964,,False,0.48282530255739475,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
90,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.22511848019864952,0.5466055288497835,,False,0.7834427151717429,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
91,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.7068220040365752,0.8204061328310217,,False,0.9817164259144844,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
92,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.6440318712653901,0.2836744986023225,,False,0.6858651634342829,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
93,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.5069614314580952,0.2066286684286442,,False,0.5486707228781086,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
94,workday,18-39,True,False,False,C4_public_goods,True,True,False,False,False,False,,,digital_self,0.8,0.9710413530848062,,,False,0.16985569391020688,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
95,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.6185657469182255,0.39462659714976656,,False,0.28826457563465685,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
96,workday,18-39,True,False,False,C4_public_goods,True,True,False,False,False,False,,,digital_self,0.8,0.9871434358897202,,,False,0.6609512759902384,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
97,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.7403592144356471,0.3751540840260987,,False,0.4463486847451574,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
98,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.1355888661928974,0.2468272742805666,,False,0.6828729333979185,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
99,workday,18-39,True,False,False,C4_public_goods,True,True,False,False,False,False,,,digital_self,0.8,0.9819065406864862,,,False,0.9951200095287274,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
100,workday,18-39,True,False,False,C4_public_goods,True,True,False,False,False,False,,,digital_self,0.8,0.8885926048293811,,,False,0.29015690715158904,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
101,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.34797594513065616,0.839101981933461,,False,0.6130687499532921,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
102,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.3289392945331975,0.7474907699126409,,False,0.5154761036118817,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
103,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.7763697566641167,0.05192831100740609,,False,0.12566987607353386,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
104,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.3264878851549833,0.7269763180015034,,False,0.9739853730935988,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
105,workday,18-39,True,False,False,C4_public_goods,True,True,False,False,False,False,,,digital_self,0.8,0.9735847561927128,,,False,0.5453123467087002,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
106,workday,18-39,True,False,False,C4_public_goods,True,True,False,False,False,False,,,digital_self,0.8,0.991357078405572,,,False,0.11320809161341147,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
107,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.17043390442963816,0.2635637058680893,,False,0.6915652377150276,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,12|14|14,14,40,84.725402,0.1,0.666667,0.298333,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,12,live_api
108,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.5948584378999799,0.8895999251992062,,False,0.6787264185059965,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
109,workday,18-39,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.8,0.41991739897873526,0.29084128625313754,,False,0.8806683754346587,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,11|13|13,13,37,87.725402,0.1,0.616667,0.280833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,11,live_api
