leg_id,agent_id,date,day,leg_role,activity_id,purpose,origin_zone,destination_zone,departure_time,planned_activity_start_time,earliest_feasible_departure,unconcentrated_departure_time,departure_time_concentrated,reliability_buffer_min,expected_arrival_time,actual_arrival_time,arrival_delay_minutes,on_time_arrival,activity_completed,late_but_reached,maximum_commute_time_exceeded,maximum_lateness_exceeded,completion_failure_reason,metro_origin_accessible,metro_destination_accessible,origin_feeder_mode,destination_feeder_mode,bus_metro_transfer_count,feeder_bus_time_minutes,feeder_bus_wait_minutes,feeder_bus_access_minutes,feeder_bus_in_vehicle_minutes,feeder_bus_fare_yuan,metro_main_time_minutes,origin_feeder_total_time_minutes,origin_feeder_access_minutes,origin_feeder_wait_minutes,origin_metro_walk_access_minutes,destination_feeder_total_time_minutes,destination_feeder_access_minutes,destination_feeder_wait_minutes,destination_metro_walk_access_minutes,final_attempt_departure_time,primary_mode,primary_failed,primary_failure_reason,fallback_attempted,fallback_succeeded,final_mode,itinerary_pattern,transport_succeeded,wait_minutes,failed_attempt_consumed_minutes,cumulative_wait_minutes,access_time_min,transfer_time_min,in_vehicle_time_min,total_travel_time_min,fare_yuan,primary_network_distance_km,final_network_distance_km,primary_fare_before_coupon_yuan,primary_fare_after_coupon_yuan,fare_before_coupon_yuan,coupon_bound,coupon_scheme_id,coupon_pricing_type,coupon_fare_eligible,coupon_ineligibility_reason,coupon_redeemed,coupon_expired_after_failed_request,coupon_subsidy_yuan,final_speed_kmh,scenario_vc,weather_type_at_departure,expected_outdoor_exposure_minutes_at_choice,weather_exposure_age_weight,weather_exposure_disutility,weather_scenario,policy,experiment_condition,day_type
70-2026-07-07-L02,70,2026-07-07,Tuesday,return_home,activity-70-2026-07-07-002,return_home,Z6,Z6,2026-07-07 20:00:00,,,,False,8.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 20:00:00,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,10.667,0.0,10.667,2.0,0.0,21.485,34.152,34.6,10.629,10.629,34.6,34.6,34.6,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,29.683,0.34955,normal,10.667,1.0,0.0,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
700-2026-07-07-L01,700,2026-07-07,Tuesday,outbound,activity-700-2026-07-07-002,work,Z6,Z6,2026-07-07 08:15:07.260000,2026-07-07 09:00:00,2026-07-07 07:00:00,2026-07-07 08:15:07.260000,False,10.0,2026-07-07 09:19:14.433840,2026-07-07 09:19:14.433840,19.241,False,True,True,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 08:15:07.260000,bus,False,,False,False,bus,walk-bus-walk,True,5.714,0.0,5.714,12.0,0.0,46.406,64.12,2.0,9.824,9.824,2.0,2.0,2.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,11.46,1.138562,heavy_rain,17.714,1.2,0.743988,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
700-2026-07-07-L02,700,2026-07-07,Tuesday,return_home,activity-700-2026-07-07-002,return_home,Z6,Z6,2026-07-07 18:00:00,,,,False,10.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 18:00:00,bus,False,,False,False,bus,walk-bus-walk,True,5.714,0.0,5.714,12.0,0.0,44.867,62.581,2.0,9.824,9.824,2.0,2.0,2.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,11.853,1.111111,heavy_rain,17.714,1.2,0.743988,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
701-2026-07-07-L01,701,2026-07-07,Tuesday,outbound,activity-701-2026-07-07-002,work,Z6,Z2,2026-07-07 08:38:18.120000,2026-07-07 10:30:00,2026-07-07 08:30:00,2026-07-07 08:38:18.120000,False,5.0,2026-07-07 10:24:49.063320,2026-07-07 10:24:49.063320,0.0,True,True,False,False,False,,True,False,walk,bus,1,20.095,4.8,8.0,7.295,2.0,81.421,0.0,0.0,0.0,15.0,20.095,8.0,4.8,0.0,2026-07-07 08:38:18.120000,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,10.2,0.0,10.2,23.0,14.011,59.305,106.516,8.0,33.589,33.589,8.0,8.0,8.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,32.364,,heavy_rain,27.8,1.2,1.1676,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
701-2026-07-07-L02,701,2026-07-07,Tuesday,return_home,activity-701-2026-07-07-002,return_home,Z2,Z6,2026-07-07 20:00:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,89.232,0.0,0.0,0.0,8.889,0.0,0.0,0.0,13.333,2026-07-07 20:00:00,metro,False,,False,False,metro,walk-metro-walk,True,6.0,0.0,6.0,22.222,9.0,52.01,89.232,6.0,31.939,31.939,6.0,6.0,6.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,35.0,,normal,22.222222,1.2,0.0,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
702-2026-07-07-L01,702,2026-07-07,Tuesday,outbound,activity-702-2026-07-07-001,out_of_home_family_care,Z2,Z2,2026-07-07 11:25:51.960000,2026-07-07 12:30:00,2026-07-07 10:30:00,2026-07-07 11:25:51.960000,False,8.0,2026-07-07 11:55:30.417540,2026-07-07 11:55:30.417540,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 11:25:51.960000,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,6.0,0.0,6.0,2.0,0.0,21.641,29.641,27.78,10.673,10.673,34.72,27.78,34.72,True,percentage,percentage,True,,True,False,6.94,29.59,0.533333,normal,6.0,1.2,0.0,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
702-2026-07-07-L02,702,2026-07-07,Tuesday,return_home,activity-702-2026-07-07-001,return_home,Z2,Z2,2026-07-07 16:30:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,41.297,0.0,0.0,0.0,8.0,0.0,0.0,0.0,10.0,2026-07-07 16:30:00,metro,False,,False,False,metro,walk-metro-walk,True,5.0,0.0,5.0,18.0,0.0,18.297,41.297,4.0,11.953,11.953,4.0,4.0,4.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,34.999,,normal,18.0,1.2,0.0,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
703-2026-07-07-L01,703,2026-07-07,Tuesday,outbound,activity-703-2026-07-07-002,work,Z5,Z7,2026-07-07 08:08:32.400000,2026-07-07 10:00:00,2026-07-07 08:00:00,2026-07-07 08:08:32.400000,False,5.0,2026-07-07 09:46:45.642900,2026-07-07 09:46:45.642900,0.0,True,True,False,False,False,,False,False,bus,bus,2,52.811,10.514,20.0,22.297,4.0,35.41,31.769,12.0,5.714,0.0,21.042,8.0,4.8,0.0,2026-07-07 08:08:32.400000,metro,False,,False,False,metro,walk-bus-walk-metro-walk-bus-walk,True,16.562,0.0,16.562,20.0,10.0,51.659,98.221,9.0,23.128,23.128,9.0,9.0,9.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,25.004,,heavy_rain,30.514,1.2,1.281588,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
703-2026-07-07-L02,703,2026-07-07,Tuesday,return_home,activity-703-2026-07-07-002,return_home,Z7,Z5,2026-07-07 19:30:00,,,,False,10.0,,,,,,False,False,False,,True,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 19:30:00,bus,False,,False,False,bus,walk-bus-walk,True,4.992,0.0,4.992,10.0,0.0,74.07,89.062,2.0,19.641,19.641,2.0,2.0,2.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,15.262,0.923183,heavy_rain,14.992,1.2,0.629664,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
704-2026-07-07-L01,704,2026-07-07,Tuesday,outbound,activity-704-2026-07-07-003,work,Z1,Z1,2026-07-07 06:56:42.540000,2026-07-07 08:00:00,2026-07-07 06:00:00,2026-07-07 06:56:42.540000,False,10.0,2026-07-07 07:50:57.026820,2026-07-07 07:50:57.026820,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 06:56:42.540000,bus,False,,False,False,bus,walk-bus-walk,True,4.5,0.0,4.5,8.0,0.0,41.741,54.241,2.0,8.962,8.962,2.0,2.0,2.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,11.961,0.870588,normal,12.5,1.2,0.0,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
704-2026-07-07-L02,704,2026-07-07,Tuesday,return_home,activity-704-2026-07-07-003,return_home,Z1,Z1,2026-07-07 17:00:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,35.969,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,2026-07-07 17:00:00,metro,False,,False,False,metro,walk-metro-walk,True,3.0,0.0,3.0,20.0,0.0,12.969,35.969,4.0,8.845,8.845,4.0,4.0,4.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,34.999,,heavy_rain,20.0,1.2,0.84,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
705-2026-07-07-L01,705,2026-07-07,Tuesday,outbound,activity-705-2026-07-07-002,social_leisure,Z4,Z4,2026-07-07 15:08:27.420000,2026-07-07 16:00:00,2026-07-07 14:00:00,2026-07-07 15:08:27.420000,False,8.0,2026-07-07 15:28:09.800460,2026-07-07 15:28:09.800460,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 15:08:27.420000,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,8.0,0.0,8.0,2.0,0.0,9.706,19.706,16.23,5.33,5.33,20.29,16.23,20.29,True,percentage,percentage,True,,True,False,4.06,32.948,0.476667,normal,8.0,1.2,0.0,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
705-2026-07-07-L02,705,2026-07-07,Tuesday,return_home,activity-705-2026-07-07-002,return_home,Z4,Z4,2026-07-07 20:00:00,,,,False,10.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 20:00:00,bus,False,,False,False,bus,walk-bus-walk,True,15.714,0.0,15.714,12.0,0.0,21.729,49.444,2.0,6.823,6.823,2.0,2.0,2.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,16.189,0.353153,normal,27.714,1.2,0.0,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
706-2026-07-07-L01,706,2026-07-07,Tuesday,outbound,activity-706-2026-07-07-002,work,Z1,Z2,2026-07-07 06:56:56.640000,2026-07-07 08:00:00,2026-07-07 06:00:00,2026-07-07 06:56:56.640000,False,10.0,2026-07-07 07:51:00.263700,2026-07-07 07:51:00.263700,0.0,True,True,False,False,False,,True,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 06:56:56.640000,bus,False,,False,False,bus,walk-bus-walk,True,4.5,0.0,4.5,8.0,0.0,41.56,54.06,2.0,8.913,8.913,2.0,2.0,2.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,11.944,0.87451,normal,12.5,1.2,0.0,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
706-2026-07-07-L02,706,2026-07-07,Tuesday,return_home,activity-706-2026-07-07-002,return_home,Z2,Z1,2026-07-07 17:00:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,35.894,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,2026-07-07 17:00:00,metro,False,,False,False,metro,walk-metro-walk,True,3.0,0.0,3.0,20.0,0.0,12.894,35.894,4.0,8.801,8.801,4.0,4.0,4.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,34.998,,heavy_rain,20.0,1.2,0.84,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
707-2026-07-07-L01,707,2026-07-07,Tuesday,outbound,activity-707-2026-07-07-002,work,Z4,Z2,2026-07-07 06:00:00,2026-07-07 08:00:00,2026-07-07 06:00:00,2026-07-07 06:00:00,False,10.0,2026-07-07 08:03:01.590180,2026-07-07 08:03:01.590180,3.027,True,False,False,True,False,maximum_commute_time_exceeded,False,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 06:00:00,bus,False,,False,False,bus,walk-bus-walk,True,15.714,0.0,15.714,10.0,0.0,97.312,123.027,2.0,23.878,23.878,2.0,2.0,2.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,14.229,0.313333,normal,25.714,1.2,0.0,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
707-2026-07-07-L02,707,2026-07-07,Tuesday,return_home,activity-707-2026-07-07-002,return_home,Z2,Z4,2026-07-07 17:00:00,,,,False,8.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 17:00:00,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,7.5,0.0,7.5,2.0,0.0,59.124,68.624,62.55,20.98,20.98,62.55,62.55,62.55,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,21.291,0.917647,heavy_rain,7.5,1.2,0.315,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
708-2026-07-07-L01,708,2026-07-07,Tuesday,outbound,activity-708-2026-07-07-002,work,Z4,Z7,2026-07-07 07:34:44.280000,2026-07-07 09:00:00,2026-07-07 07:00:00,2026-07-07 07:34:44.280000,False,5.0,2026-07-07 08:56:05.318400,2026-07-07 08:56:05.318400,0.0,True,True,False,False,False,,False,True,bus,walk,1,32.283,6.429,12.0,13.855,2.0,44.068,32.283,12.0,6.429,0.0,0.0,0.0,0.0,10.0,2026-07-07 07:34:44.280000,metro,False,,False,False,metro,walk-bus-walk-metro-walk,True,12.477,0.0,12.477,22.0,5.0,41.874,81.351,7.0,20.695,20.695,7.0,7.0,7.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,27.361,,heavy_rain,28.429,1.2,1.194018,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
708-2026-07-07-L02,708,2026-07-07,Tuesday,return_home,activity-708-2026-07-07-002,return_home,Z7,Z4,2026-07-07 18:00:00,,,,False,5.0,,,,,,False,False,False,,True,False,walk,bus,1,32.27,6.469,12.0,13.801,2.0,43.059,0.0,0.0,0.0,10.0,32.27,12.0,6.469,0.0,2026-07-07 18:00:00,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,11.509,0.0,11.509,22.0,5.0,41.82,80.329,7.0,20.695,20.695,7.0,7.0,7.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,27.396,,heavy_rain,28.469,1.2,1.195698,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
709-2026-07-07-L01,709,2026-07-07,Tuesday,outbound,activity-709-2026-07-07-002,work,Z3,Z3,2026-07-07 08:16:37.140000,2026-07-07 09:30:00,2026-07-07 07:30:00,2026-07-07 08:16:37.140000,False,10.0,2026-07-07 09:19:29.773080,2026-07-07 09:19:29.773080,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 08:16:37.140000,bus,False,,False,False,bus,walk-bus-walk,True,4.0,0.0,4.0,8.0,0.0,50.877,62.877,2.0,10.331,10.331,2.0,2.0,2.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,11.429,1.142484,heavy_rain,12.0,1.2,0.504,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
709-2026-07-07-L02,709,2026-07-07,Tuesday,return_home,activity-709-2026-07-07-002,return_home,Z3,Z3,2026-07-07 18:00:00,,,,False,10.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 18:00:00,bus,False,,False,False,bus,walk-bus-walk,True,4.0,0.0,4.0,8.0,0.0,49.724,61.724,2.0,10.331,10.331,2.0,2.0,2.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,11.694,1.130719,heavy_rain,12.0,1.2,0.504,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
71-2026-07-07-L01,71,2026-07-07,Tuesday,outbound,activity-71-2026-07-07-002,work,Z5,Z7,2026-07-07 06:56:53.640000,2026-07-07 08:00:00,2026-07-07 06:00:00,2026-07-07 06:56:53.640000,False,5.0,2026-07-07 07:52:00,2026-07-07 07:52:00,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,55.106,0.0,0.0,0.0,12.0,0.0,0.0,0.0,10.0,2026-07-07 06:56:53.640000,metro,False,,False,False,metro,walk-metro-walk,True,3.744,0.0,3.744,22.0,0.0,29.362,55.106,5.0,18.728,18.728,5.0,5.0,5.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,35.0,,normal,22.0,1.0,0.0,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
71-2026-07-07-L02,71,2026-07-07,Tuesday,between_activities,activity-71-2026-07-07-003,social_leisure,Z7,Z5,2026-07-07 17:04:24.180000,2026-07-07 18:30:00,2026-07-07 17:00:00,2026-07-07 17:04:24.180000,False,5.0,2026-07-07 18:25:06.494580,2026-07-07 18:25:06.494580,0.0,True,True,False,False,False,,True,False,walk,bus,1,33.223,5.714,12.0,15.509,2.0,42.482,0.0,0.0,0.0,10.0,33.223,12.0,5.714,0.0,2026-07-07 17:04:24.180000,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,8.834,0.0,8.834,22.0,5.0,44.871,80.705,7.0,21.478,21.478,7.0,7.0,7.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,26.58,,heavy_rain,27.714,1.0,0.96999,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
71-2026-07-07-L03,71,2026-07-07,Tuesday,return_home,activity-71-2026-07-07-003,return_home,Z5,Z5,2026-07-07 22:30:00,,,,False,8.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 22:30:00,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,10.667,0.0,10.667,2.0,0.0,13.79,26.457,26.36,7.578,7.578,26.36,26.36,26.36,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,32.971,0.343333,normal,10.667,1.0,0.0,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
710-2026-07-07-L01,710,2026-07-07,Tuesday,outbound,activity-710-2026-07-07-002,work,Z6,Z6,2026-07-07 07:28:56.940000,2026-07-07 09:00:00,2026-07-07 07:00:00,2026-07-07 07:28:56.940000,False,8.0,2026-07-07 08:13:41.775300,2026-07-07 08:13:41.775300,0.0,True,True,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 07:28:56.940000,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,9.333,0.0,9.333,2.0,0.0,33.414,44.747,37.61,11.746,11.746,37.61,37.61,37.61,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,21.091,0.929412,heavy_rain,9.333,1.2,0.391986,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
710-2026-07-07-L02,710,2026-07-07,Tuesday,return_home,activity-710-2026-07-07-002,return_home,Z6,Z6,2026-07-07 17:30:00,,,,False,10.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 17:30:00,bus,False,,False,False,bus,walk-bus-walk,True,5.714,0.0,5.714,12.0,0.0,67.097,84.811,2.0,13.881,13.881,2.0,2.0,2.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,11.554,1.146405,heavy_rain,17.714,1.2,0.743988,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
711-2026-07-07-L01,711,2026-07-07,Tuesday,outbound,activity-711-2026-07-07-002,work,Z4,Z7,2026-07-07 08:49:51.360000,2026-07-07 10:30:00,2026-07-07 08:30:00,2026-07-07 08:49:51.360000,False,8.0,2026-07-07 09:54:22.895760,2026-07-07 09:54:22.895760,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 08:49:51.360000,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,15.333,0.0,15.333,2.0,0.0,47.192,64.526,40.02,16.345,16.345,50.03,40.02,50.03,True,percentage,percentage,True,,True,False,10.01,20.78,1.354248,heavy_rain,15.333,1.2,0.643986,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
711-2026-07-07-L02,711,2026-07-07,Tuesday,return_home,activity-711-2026-07-07-002,return_home,Z7,Z4,2026-07-07 20:00:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,56.241,0.0,0.0,0.0,8.889,0.0,0.0,0.0,13.333,2026-07-07 20:00:00,metro,False,,False,False,metro,walk-metro-walk,True,6.0,0.0,6.0,22.222,0.0,28.019,56.241,5.0,17.945,17.945,5.0,5.0,5.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,35.001,,normal,22.222222,1.2,0.0,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
