leg_id,agent_id,request_time,dispatch_priority,origin_zone,destination_zone,coupon_bound,fare_before_coupon_yuan,fare_after_coupon_yuan,coupon_subsidy_yuan,succeeded,failure_reason,dispatch_time,pickup_wait_min,vehicle_id,idle_vehicles_at_request,busy_start,busy_until,previous_busy_until,idle_vehicles_after_dispatch,weather_scenario,day_type,policy,experiment_condition
5-2026-07-07-L03,5,1260.0,0.14038449,Z6,Z6,False,21.62,21.62,0.0,True,,1260.0,10.667,N9RH-workday-Z6-001,1,1260.0,1281.25855,0.0,0,W0,workday,D1_targeted_digital_training_75pct,elder_access_D1_targeted_digital_training_75pct
10-2026-07-07-L03,10,1290.0,0.068079874,Z8,Z8,False,30.34,30.34,0.0,True,,1290.0,10.667,N9RH-workday-Z8-001,1,1290.0,1317.1289629999999,0.0,0,W0,workday,D1_targeted_digital_training_75pct,elder_access_D1_targeted_digital_training_75pct
5-2026-07-07-L01,5,434.1666666666667,0.633020821,Z6,Z6,False,32.33,32.33,0.0,True,,434.1666666666667,9.333,N9RH-workday-Z6-001,1,434.1666666666667,470.0042816666667,0.0,0,W2,workday,D1_targeted_digital_training_75pct,elder_access_D1_targeted_digital_training_75pct
12-2026-07-07-L01,12,438.05,0.043845108,Z7,Z7,False,33.24,33.24,0.0,True,,438.05,7.0,N9RH-workday-Z7-001,2,438.05,472.470467,0.0,1,W2,workday,D1_targeted_digital_training_75pct,elder_access_D1_targeted_digital_training_75pct
36-2026-07-07-L01,36,490.56666666666666,0.116695789,Z5,Z5,False,31.42,31.42,0.0,True,,490.56666666666666,13.333,N9RH-workday-Z5-001,1,490.56666666666666,529.9949106666667,0.0,0,W2,workday,D1_targeted_digital_training_75pct,elder_access_D1_targeted_digital_training_75pct
22-2026-07-07-L01,22,535.2333333333333,0.650424269,Z9,Z6,False,72.16,72.16,0.0,True,,535.2333333333333,21.239,N9RH-workday-Z9-001,1,535.2333333333333,620.3492233333334,0.0,0,W2,workday,D1_targeted_digital_training_75pct,elder_access_D1_targeted_digital_training_75pct
10-2026-07-07-L01,10,549.0833333333334,0.660752976,Z8,Z2,False,33.32,33.32,0.0,True,,549.0833333333334,13.333,N9RH-workday-Z8-001,1,549.0833333333334,590.0555503333334,0.0,0,W2,workday,D1_targeted_digital_training_75pct,elder_access_D1_targeted_digital_training_75pct
28-2026-07-07-L01,28,578.4166666666666,0.777442035,Z4,Z4,False,40.4,40.4,0.0,True,,578.4166666666666,10.0,N9RH-workday-Z4-001,1,578.4166666666666,620.0935516666666,0.0,0,W2,workday,D1_targeted_digital_training_75pct,elder_access_D1_targeted_digital_training_75pct
29-2026-07-07-L02,29,1020.0,0.761704111,Z5,Z5,False,15.8,15.8,0.0,True,,1020.0,10.0,N9RH-workday-Z5-001,1,1020.0,1039.933159,529.9949106666667,0,W2,workday,D1_targeted_digital_training_75pct,elder_access_D1_targeted_digital_training_75pct
11-2026-07-07-L02,11,1200.0,0.281335006,Z3,Z3,False,20.69,20.69,0.0,True,,1200.0,8.0,N9RH-workday-Z3-001,1,1200.0,1219.066172,0.0,0,W2,workday,D1_targeted_digital_training_75pct,elder_access_D1_targeted_digital_training_75pct
28-2026-07-07-L02,28,1200.0,0.800756838,Z4,Z4,False,40.4,40.4,0.0,True,,1200.0,10.667,N9RH-workday-Z4-001,1,1200.0,1236.492885,620.0935516666666,0,W2,workday,D1_targeted_digital_training_75pct,elder_access_D1_targeted_digital_training_75pct
9-2026-07-07-L01,9,1226.4166666666667,0.805165852,Z6,Z6,False,23.16,23.16,0.0,True,,1226.4166666666667,10.667,N9RH-workday-Z6-001,2,1226.4166666666667,1249.9993876666667,470.0042816666667,1,W2,workday,D1_targeted_digital_training_75pct,elder_access_D1_targeted_digital_training_75pct
5-2026-07-07-L03,5,1260.0,0.14038449,Z6,Z6,False,21.62,21.62,0.0,True,,1260.0,10.667,N9RH-workday-Z6-001,2,1260.0,1282.436424,1249.9993876666667,1,W2,workday,D1_targeted_digital_training_75pct,elder_access_D1_targeted_digital_training_75pct
10-2026-07-07-L03,10,1290.0,0.068079874,Z8,Z8,False,30.34,30.34,0.0,False,no_vehicle_available,,20.0,,0,,,,,W2,workday,D1_targeted_digital_training_75pct,elder_access_D1_targeted_digital_training_75pct
9-2026-07-07-L02,9,1320.0,0.716928984,Z6,Z6,False,23.16,23.16,0.0,True,,1320.0,10.667,N9RH-workday-Z6-001,2,1320.0,1342.289798,1282.436424,1,W2,workday,D1_targeted_digital_training_75pct,elder_access_D1_targeted_digital_training_75pct
29-2026-07-07-L02,29,1020.0,0.761704111,Z5,Z5,False,15.8,15.8,0.0,True,,1020.0,10.0,N9RH-workday-Z5-001,1,1020.0,1037.897921,0.0,0,W0,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
11-2026-07-07-L02,11,1200.0,0.281335006,Z3,Z3,False,20.69,20.69,0.0,True,,1200.0,8.0,N9RH-workday-Z3-001,1,1200.0,1217.9585,0.0,0,W0,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
28-2026-07-07-L02,28,1200.0,0.800756838,Z4,Z4,False,40.4,40.4,0.0,True,,1200.0,10.667,N9RH-workday-Z4-001,1,1200.0,1233.907835,0.0,0,W0,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
5-2026-07-07-L03,5,1260.0,0.14038449,Z6,Z6,False,21.62,21.62,0.0,True,,1260.0,10.667,N9RH-workday-Z6-001,1,1260.0,1281.25855,0.0,0,W0,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
10-2026-07-07-L03,10,1290.0,0.068079874,Z8,Z8,False,30.34,30.34,0.0,True,,1290.0,10.667,N9RH-workday-Z8-001,1,1290.0,1317.1289629999999,0.0,0,W0,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
5-2026-07-07-L01,5,434.1666666666667,0.633020821,Z6,Z6,False,32.33,32.33,0.0,True,,434.1666666666667,9.333,N9RH-workday-Z6-001,1,434.1666666666667,470.0042816666667,0.0,0,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
12-2026-07-07-L01,12,438.05,0.043845108,Z7,Z7,False,33.24,33.24,0.0,True,,438.05,7.0,N9RH-workday-Z7-001,2,438.05,472.470467,0.0,1,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
36-2026-07-07-L01,36,490.56666666666666,0.116695789,Z5,Z5,False,31.42,31.42,0.0,True,,490.56666666666666,13.333,N9RH-workday-Z5-001,1,490.56666666666666,529.9949106666667,0.0,0,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
22-2026-07-07-L01,22,535.2333333333333,0.650424269,Z9,Z6,False,72.16,72.16,0.0,True,,535.2333333333333,21.239,N9RH-workday-Z9-001,1,535.2333333333333,620.3492233333334,0.0,0,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
10-2026-07-07-L01,10,549.0833333333334,0.660752976,Z8,Z2,False,33.32,33.32,0.0,True,,549.0833333333334,13.333,N9RH-workday-Z8-001,1,549.0833333333334,590.0555503333334,0.0,0,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
28-2026-07-07-L01,28,578.4166666666666,0.777442035,Z4,Z4,False,40.4,40.4,0.0,True,,578.4166666666666,10.0,N9RH-workday-Z4-001,1,578.4166666666666,620.0935516666666,0.0,0,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
29-2026-07-07-L02,29,1020.0,0.761704111,Z5,Z5,False,15.8,15.8,0.0,True,,1020.0,10.0,N9RH-workday-Z5-001,1,1020.0,1039.933159,529.9949106666667,0,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
11-2026-07-07-L02,11,1200.0,0.281335006,Z3,Z3,False,20.69,20.69,0.0,True,,1200.0,8.0,N9RH-workday-Z3-001,1,1200.0,1219.066172,0.0,0,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
28-2026-07-07-L02,28,1200.0,0.800756838,Z4,Z4,False,40.4,40.4,0.0,True,,1200.0,10.667,N9RH-workday-Z4-001,1,1200.0,1236.492885,620.0935516666666,0,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
9-2026-07-07-L01,9,1226.4166666666667,0.805165852,Z6,Z6,False,23.16,23.16,0.0,True,,1226.4166666666667,10.667,N9RH-workday-Z6-001,2,1226.4166666666667,1249.9993876666667,470.0042816666667,1,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
5-2026-07-07-L03,5,1260.0,0.14038449,Z6,Z6,False,21.62,21.62,0.0,True,,1260.0,10.667,N9RH-workday-Z6-001,2,1260.0,1282.436424,1249.9993876666667,1,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
10-2026-07-07-L03,10,1290.0,0.068079874,Z8,Z8,False,30.34,30.34,0.0,False,no_vehicle_available,,20.0,,0,,,,,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
9-2026-07-07-L02,9,1320.0,0.716928984,Z6,Z6,False,23.16,23.16,0.0,True,,1320.0,10.667,N9RH-workday-Z6-001,2,1320.0,1342.289798,1282.436424,1,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
29-2026-07-07-L02,29,1020.0,0.761704111,Z5,Z5,False,15.8,15.8,0.0,True,,1020.0,10.0,N9RH-workday-Z5-001,1,1020.0,1037.897921,0.0,0,W0,workday,D3_universal_elder_digital_access,elder_access_D3_universal_elder_digital_access
11-2026-07-07-L02,11,1200.0,0.281335006,Z3,Z3,False,20.69,20.69,0.0,True,,1200.0,8.0,N9RH-workday-Z3-001,1,1200.0,1217.9585,0.0,0,W0,workday,D3_universal_elder_digital_access,elder_access_D3_universal_elder_digital_access
28-2026-07-07-L02,28,1200.0,0.800756838,Z4,Z4,False,40.4,40.4,0.0,True,,1200.0,10.667,N9RH-workday-Z4-001,1,1200.0,1233.907835,0.0,0,W0,workday,D3_universal_elder_digital_access,elder_access_D3_universal_elder_digital_access
5-2026-07-07-L03,5,1260.0,0.14038449,Z6,Z6,False,21.62,21.62,0.0,True,,1260.0,10.667,N9RH-workday-Z6-001,1,1260.0,1281.25855,0.0,0,W0,workday,D3_universal_elder_digital_access,elder_access_D3_universal_elder_digital_access
10-2026-07-07-L03,10,1290.0,0.068079874,Z8,Z8,False,30.34,30.34,0.0,True,,1290.0,10.667,N9RH-workday-Z8-001,1,1290.0,1317.1289629999999,0.0,0,W0,workday,D3_universal_elder_digital_access,elder_access_D3_universal_elder_digital_access
5-2026-07-07-L01,5,434.1666666666667,0.633020821,Z6,Z6,False,32.33,32.33,0.0,True,,434.1666666666667,9.333,N9RH-workday-Z6-001,1,434.1666666666667,470.0042816666667,0.0,0,W2,workday,D3_universal_elder_digital_access,elder_access_D3_universal_elder_digital_access
12-2026-07-07-L01,12,438.05,0.043845108,Z7,Z7,False,33.24,33.24,0.0,True,,438.05,7.0,N9RH-workday-Z7-001,2,438.05,472.470467,0.0,1,W2,workday,D3_universal_elder_digital_access,elder_access_D3_universal_elder_digital_access
36-2026-07-07-L01,36,490.56666666666666,0.116695789,Z5,Z5,False,31.42,31.42,0.0,True,,490.56666666666666,13.333,N9RH-workday-Z5-001,1,490.56666666666666,529.9949106666667,0.0,0,W2,workday,D3_universal_elder_digital_access,elder_access_D3_universal_elder_digital_access
22-2026-07-07-L01,22,535.2333333333333,0.650424269,Z9,Z6,False,72.16,72.16,0.0,True,,535.2333333333333,21.239,N9RH-workday-Z9-001,1,535.2333333333333,620.3492233333334,0.0,0,W2,workday,D3_universal_elder_digital_access,elder_access_D3_universal_elder_digital_access
10-2026-07-07-L01,10,549.0833333333334,0.660752976,Z8,Z2,False,33.32,33.32,0.0,True,,549.0833333333334,13.333,N9RH-workday-Z8-001,1,549.0833333333334,590.0555503333334,0.0,0,W2,workday,D3_universal_elder_digital_access,elder_access_D3_universal_elder_digital_access
28-2026-07-07-L01,28,578.4166666666666,0.777442035,Z4,Z4,False,40.4,40.4,0.0,True,,578.4166666666666,10.0,N9RH-workday-Z4-001,1,578.4166666666666,620.0935516666666,0.0,0,W2,workday,D3_universal_elder_digital_access,elder_access_D3_universal_elder_digital_access
29-2026-07-07-L02,29,1020.0,0.761704111,Z5,Z5,False,15.8,15.8,0.0,True,,1020.0,10.0,N9RH-workday-Z5-001,1,1020.0,1039.933159,529.9949106666667,0,W2,workday,D3_universal_elder_digital_access,elder_access_D3_universal_elder_digital_access
11-2026-07-07-L02,11,1200.0,0.281335006,Z3,Z3,False,20.69,20.69,0.0,True,,1200.0,8.0,N9RH-workday-Z3-001,1,1200.0,1219.066172,0.0,0,W2,workday,D3_universal_elder_digital_access,elder_access_D3_universal_elder_digital_access
28-2026-07-07-L02,28,1200.0,0.800756838,Z4,Z4,False,40.4,40.4,0.0,True,,1200.0,10.667,N9RH-workday-Z4-001,1,1200.0,1236.492885,620.0935516666666,0,W2,workday,D3_universal_elder_digital_access,elder_access_D3_universal_elder_digital_access
9-2026-07-07-L01,9,1226.4166666666667,0.805165852,Z6,Z6,False,23.16,23.16,0.0,True,,1226.4166666666667,10.667,N9RH-workday-Z6-001,2,1226.4166666666667,1249.9993876666667,470.0042816666667,1,W2,workday,D3_universal_elder_digital_access,elder_access_D3_universal_elder_digital_access
5-2026-07-07-L03,5,1260.0,0.14038449,Z6,Z6,False,21.62,21.62,0.0,True,,1260.0,10.667,N9RH-workday-Z6-001,2,1260.0,1282.436424,1249.9993876666667,1,W2,workday,D3_universal_elder_digital_access,elder_access_D3_universal_elder_digital_access
10-2026-07-07-L03,10,1290.0,0.068079874,Z8,Z8,False,30.34,30.34,0.0,False,no_vehicle_available,,20.0,,0,,,,,W2,workday,D3_universal_elder_digital_access,elder_access_D3_universal_elder_digital_access
9-2026-07-07-L02,9,1320.0,0.716928984,Z6,Z6,False,23.16,23.16,0.0,True,,1320.0,10.667,N9RH-workday-Z6-001,2,1320.0,1342.289798,1282.436424,1,W2,workday,D3_universal_elder_digital_access,elder_access_D3_universal_elder_digital_access
29-2026-07-07-L02,29,1020.0,0.761704111,Z5,Z5,False,15.8,15.8,0.0,True,,1020.0,10.0,N9RH-workday-Z5-001,1,1020.0,1037.897921,0.0,0,W0,workday,D4_limited_community_phone_25pct,elder_access_D4_limited_community_phone_25pct
11-2026-07-07-L02,11,1200.0,0.281335006,Z3,Z3,False,20.69,20.69,0.0,True,,1200.0,8.0,N9RH-workday-Z3-001,1,1200.0,1217.9585,0.0,0,W0,workday,D4_limited_community_phone_25pct,elder_access_D4_limited_community_phone_25pct
28-2026-07-07-L02,28,1200.0,0.800756838,Z4,Z4,False,40.4,40.4,0.0,True,,1200.0,10.667,N9RH-workday-Z4-001,1,1200.0,1233.907835,0.0,0,W0,workday,D4_limited_community_phone_25pct,elder_access_D4_limited_community_phone_25pct
5-2026-07-07-L03,5,1260.0,0.14038449,Z6,Z6,False,21.62,21.62,0.0,True,,1260.0,10.667,N9RH-workday-Z6-001,1,1260.0,1281.25855,0.0,0,W0,workday,D4_limited_community_phone_25pct,elder_access_D4_limited_community_phone_25pct
10-2026-07-07-L03,10,1290.0,0.068079874,Z8,Z8,False,30.34,30.34,0.0,True,,1290.0,10.667,N9RH-workday-Z8-001,1,1290.0,1317.1289629999999,0.0,0,W0,workday,D4_limited_community_phone_25pct,elder_access_D4_limited_community_phone_25pct
5-2026-07-07-L01,5,434.1666666666667,0.633020821,Z6,Z6,False,32.33,32.33,0.0,True,,434.1666666666667,9.333,N9RH-workday-Z6-001,1,434.1666666666667,470.0042816666667,0.0,0,W2,workday,D4_limited_community_phone_25pct,elder_access_D4_limited_community_phone_25pct
12-2026-07-07-L01,12,438.05,0.043845108,Z7,Z7,False,33.24,33.24,0.0,True,,438.05,7.0,N9RH-workday-Z7-001,2,438.05,472.470467,0.0,1,W2,workday,D4_limited_community_phone_25pct,elder_access_D4_limited_community_phone_25pct
36-2026-07-07-L01,36,490.56666666666666,0.116695789,Z5,Z5,False,31.42,31.42,0.0,True,,490.56666666666666,13.333,N9RH-workday-Z5-001,1,490.56666666666666,529.9949106666667,0.0,0,W2,workday,D4_limited_community_phone_25pct,elder_access_D4_limited_community_phone_25pct
22-2026-07-07-L01,22,535.2333333333333,0.650424269,Z9,Z6,False,72.16,72.16,0.0,True,,535.2333333333333,21.239,N9RH-workday-Z9-001,1,535.2333333333333,620.3492233333334,0.0,0,W2,workday,D4_limited_community_phone_25pct,elder_access_D4_limited_community_phone_25pct
10-2026-07-07-L01,10,549.0833333333334,0.660752976,Z8,Z2,False,33.32,33.32,0.0,True,,549.0833333333334,13.333,N9RH-workday-Z8-001,1,549.0833333333334,590.0555503333334,0.0,0,W2,workday,D4_limited_community_phone_25pct,elder_access_D4_limited_community_phone_25pct
28-2026-07-07-L01,28,578.4166666666666,0.777442035,Z4,Z4,False,40.4,40.4,0.0,True,,578.4166666666666,10.0,N9RH-workday-Z4-001,1,578.4166666666666,620.0935516666666,0.0,0,W2,workday,D4_limited_community_phone_25pct,elder_access_D4_limited_community_phone_25pct
29-2026-07-07-L02,29,1020.0,0.761704111,Z5,Z5,False,15.8,15.8,0.0,True,,1020.0,10.0,N9RH-workday-Z5-001,1,1020.0,1039.933159,529.9949106666667,0,W2,workday,D4_limited_community_phone_25pct,elder_access_D4_limited_community_phone_25pct
11-2026-07-07-L02,11,1200.0,0.281335006,Z3,Z3,False,20.69,20.69,0.0,True,,1200.0,8.0,N9RH-workday-Z3-001,1,1200.0,1219.066172,0.0,0,W2,workday,D4_limited_community_phone_25pct,elder_access_D4_limited_community_phone_25pct
28-2026-07-07-L02,28,1200.0,0.800756838,Z4,Z4,False,40.4,40.4,0.0,True,,1200.0,10.667,N9RH-workday-Z4-001,1,1200.0,1236.492885,620.0935516666666,0,W2,workday,D4_limited_community_phone_25pct,elder_access_D4_limited_community_phone_25pct
9-2026-07-07-L01,9,1226.4166666666667,0.805165852,Z6,Z6,False,23.16,23.16,0.0,True,,1226.4166666666667,10.667,N9RH-workday-Z6-001,2,1226.4166666666667,1249.9993876666667,470.0042816666667,1,W2,workday,D4_limited_community_phone_25pct,elder_access_D4_limited_community_phone_25pct
5-2026-07-07-L03,5,1260.0,0.14038449,Z6,Z6,False,21.62,21.62,0.0,True,,1260.0,10.667,N9RH-workday-Z6-001,2,1260.0,1282.436424,1249.9993876666667,1,W2,workday,D4_limited_community_phone_25pct,elder_access_D4_limited_community_phone_25pct
10-2026-07-07-L03,10,1290.0,0.068079874,Z8,Z8,False,30.34,30.34,0.0,False,no_vehicle_available,,20.0,,0,,,,,W2,workday,D4_limited_community_phone_25pct,elder_access_D4_limited_community_phone_25pct
9-2026-07-07-L02,9,1320.0,0.716928984,Z6,Z6,False,23.16,23.16,0.0,True,,1320.0,10.667,N9RH-workday-Z6-001,2,1320.0,1342.289798,1282.436424,1,W2,workday,D4_limited_community_phone_25pct,elder_access_D4_limited_community_phone_25pct
34-2026-07-07-L01,34,567.6333333333333,0.045295318,Z1,Z1,False,24.46,24.46,0.0,True,,567.6333333333333,7.591,N9RH-workday-Z1-001,2,567.6333333333333,590.0382243333333,0.0,1,W0,workday,D0_baseline,elder_access_D0_baseline
20-2026-07-07-L02,20,1200.0,0.928488502,Z6,Z6,False,30.06,30.06,0.0,True,,1200.0,10.667,N9RH-workday-Z6-001,1,1200.0,1226.937917,0.0,0,W0,workday,D0_baseline,elder_access_D0_baseline
17-2026-07-07-L01,17,472.4166666666667,0.222733057,Z1,Z2,False,26.21,26.21,0.0,True,,472.4166666666667,7.609,N9RH-workday-Z1-001,2,472.4166666666667,500.61830266666664,0.0,1,W2,workday,D0_baseline,elder_access_D0_baseline
8-2026-07-07-L01,8,527.6333333333333,0.174208785,Z6,Z6,False,24.51,24.51,0.0,True,,527.6333333333333,13.333,N9RH-workday-Z6-001,1,527.6333333333333,559.9953493333333,0.0,0,W2,workday,D0_baseline,elder_access_D0_baseline
34-2026-07-07-L01,34,562.9666666666667,0.045295318,Z1,Z1,False,24.46,24.46,0.0,True,,562.9666666666667,8.758,N9RH-workday-Z1-002,1,562.9666666666667,590.3651106666667,0.0,0,W2,workday,D0_baseline,elder_access_D0_baseline
16-2026-07-07-L03,16,1110.0,0.646450744,Z7,Z7,False,38.45,38.45,0.0,True,,1110.0,11.0,N9RH-workday-Z7-001,2,1110.0,1154.054985,0.0,1,W2,workday,D0_baseline,elder_access_D0_baseline
26-2026-07-07-L02,26,1110.0,0.812547666,Z1,Z3,False,26.52,26.52,0.0,True,,1110.0,11.0,N9RH-workday-Z1-002,1,1110.0,1142.058459,590.3651106666667,0,W2,workday,D0_baseline,elder_access_D0_baseline
13-2026-07-07-L02,13,1125.1166666666666,0.84577168,Z7,Z7,False,29.97,29.97,0.0,True,,1125.1166666666666,11.0,N9RH-workday-Z7-002,1,1125.1166666666666,1160.3499586666665,0.0,0,W2,workday,D0_baseline,elder_access_D0_baseline
20-2026-07-07-L02,20,1200.0,0.928488502,Z6,Z6,False,30.06,30.06,0.0,True,,1200.0,10.667,N9RH-workday-Z6-001,1,1200.0,1228.747387,559.9953493333333,0,W2,workday,D0_baseline,elder_access_D0_baseline
34-2026-07-07-L01,34,567.6333333333333,0.045295318,Z1,Z1,False,24.46,24.46,0.0,True,,567.6333333333333,7.591,N9RH-workday-Z1-001,2,567.6333333333333,590.0382243333333,0.0,1,W0,workday,D1_targeted_digital_training_75pct,elder_access_D1_targeted_digital_training_75pct
20-2026-07-07-L02,20,1200.0,0.928488502,Z6,Z6,False,30.06,30.06,0.0,True,,1200.0,10.667,N9RH-workday-Z6-001,1,1200.0,1226.937917,0.0,0,W0,workday,D1_targeted_digital_training_75pct,elder_access_D1_targeted_digital_training_75pct
17-2026-07-07-L01,17,472.4166666666667,0.222733057,Z1,Z2,False,26.21,26.21,0.0,True,,472.4166666666667,7.609,N9RH-workday-Z1-001,2,472.4166666666667,500.61830266666664,0.0,1,W2,workday,D1_targeted_digital_training_75pct,elder_access_D1_targeted_digital_training_75pct
8-2026-07-07-L01,8,527.6333333333333,0.174208785,Z6,Z6,False,24.51,24.51,0.0,True,,527.6333333333333,13.333,N9RH-workday-Z6-001,1,527.6333333333333,559.9953493333333,0.0,0,W2,workday,D1_targeted_digital_training_75pct,elder_access_D1_targeted_digital_training_75pct
34-2026-07-07-L01,34,562.9666666666667,0.045295318,Z1,Z1,False,24.46,24.46,0.0,True,,562.9666666666667,8.758,N9RH-workday-Z1-002,1,562.9666666666667,590.3651106666667,0.0,0,W2,workday,D1_targeted_digital_training_75pct,elder_access_D1_targeted_digital_training_75pct
16-2026-07-07-L03,16,1110.0,0.646450744,Z7,Z7,False,38.45,38.45,0.0,True,,1110.0,11.0,N9RH-workday-Z7-001,2,1110.0,1154.054985,0.0,1,W2,workday,D1_targeted_digital_training_75pct,elder_access_D1_targeted_digital_training_75pct
26-2026-07-07-L02,26,1110.0,0.812547666,Z1,Z3,False,26.52,26.52,0.0,True,,1110.0,11.0,N9RH-workday-Z1-002,1,1110.0,1142.058459,590.3651106666667,0,W2,workday,D1_targeted_digital_training_75pct,elder_access_D1_targeted_digital_training_75pct
13-2026-07-07-L02,13,1125.1166666666666,0.84577168,Z7,Z7,False,29.97,29.97,0.0,True,,1125.1166666666666,11.0,N9RH-workday-Z7-002,1,1125.1166666666666,1160.3499586666665,0.0,0,W2,workday,D1_targeted_digital_training_75pct,elder_access_D1_targeted_digital_training_75pct
20-2026-07-07-L02,20,1200.0,0.928488502,Z6,Z6,False,30.06,30.06,0.0,True,,1200.0,10.667,N9RH-workday-Z6-001,1,1200.0,1228.747387,559.9953493333333,0,W2,workday,D1_targeted_digital_training_75pct,elder_access_D1_targeted_digital_training_75pct
34-2026-07-07-L01,34,567.6333333333333,0.045295318,Z1,Z1,False,24.46,24.46,0.0,True,,567.6333333333333,7.591,N9RH-workday-Z1-001,2,567.6333333333333,590.0382243333333,0.0,1,W0,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
20-2026-07-07-L02,20,1200.0,0.928488502,Z6,Z6,False,30.06,30.06,0.0,True,,1200.0,10.667,N9RH-workday-Z6-001,1,1200.0,1226.937917,0.0,0,W0,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
17-2026-07-07-L01,17,472.4166666666667,0.222733057,Z1,Z2,False,26.21,26.21,0.0,True,,472.4166666666667,7.609,N9RH-workday-Z1-001,2,472.4166666666667,500.61830266666664,0.0,1,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
8-2026-07-07-L01,8,527.6333333333333,0.174208785,Z6,Z6,False,24.51,24.51,0.0,True,,527.6333333333333,13.333,N9RH-workday-Z6-001,1,527.6333333333333,559.9953493333333,0.0,0,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
34-2026-07-07-L01,34,562.9666666666667,0.045295318,Z1,Z1,False,24.46,24.46,0.0,True,,562.9666666666667,8.758,N9RH-workday-Z1-002,1,562.9666666666667,590.3651106666667,0.0,0,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
16-2026-07-07-L03,16,1110.0,0.646450744,Z7,Z7,False,38.45,38.45,0.0,True,,1110.0,11.0,N9RH-workday-Z7-001,2,1110.0,1154.054985,0.0,1,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
26-2026-07-07-L02,26,1110.0,0.812547666,Z1,Z3,False,26.52,26.52,0.0,True,,1110.0,11.0,N9RH-workday-Z1-002,1,1110.0,1142.058459,590.3651106666667,0,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
13-2026-07-07-L02,13,1125.1166666666666,0.84577168,Z7,Z7,False,29.97,29.97,0.0,True,,1125.1166666666666,11.0,N9RH-workday-Z7-002,1,1125.1166666666666,1160.3499586666665,0.0,0,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
20-2026-07-07-L02,20,1200.0,0.928488502,Z6,Z6,False,30.06,30.06,0.0,True,,1200.0,10.667,N9RH-workday-Z6-001,1,1200.0,1228.747387,559.9953493333333,0,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
34-2026-07-07-L01,34,567.6333333333333,0.045295318,Z1,Z1,False,24.46,24.46,0.0,True,,567.6333333333333,7.591,N9RH-workday-Z1-001,2,567.6333333333333,590.0382243333333,0.0,1,W0,workday,D3_universal_elder_digital_access,elder_access_D3_universal_elder_digital_access
20-2026-07-07-L02,20,1200.0,0.928488502,Z6,Z6,False,30.06,30.06,0.0,True,,1200.0,10.667,N9RH-workday-Z6-001,1,1200.0,1226.937917,0.0,0,W0,workday,D3_universal_elder_digital_access,elder_access_D3_universal_elder_digital_access
17-2026-07-07-L01,17,472.4166666666667,0.222733057,Z1,Z2,False,26.21,26.21,0.0,True,,472.4166666666667,7.609,N9RH-workday-Z1-001,2,472.4166666666667,500.61830266666664,0.0,1,W2,workday,D3_universal_elder_digital_access,elder_access_D3_universal_elder_digital_access
8-2026-07-07-L01,8,527.6333333333333,0.174208785,Z6,Z6,False,24.51,24.51,0.0,True,,527.6333333333333,13.333,N9RH-workday-Z6-001,1,527.6333333333333,559.9953493333333,0.0,0,W2,workday,D3_universal_elder_digital_access,elder_access_D3_universal_elder_digital_access
34-2026-07-07-L01,34,562.9666666666667,0.045295318,Z1,Z1,False,24.46,24.46,0.0,True,,562.9666666666667,8.758,N9RH-workday-Z1-002,1,562.9666666666667,590.3651106666667,0.0,0,W2,workday,D3_universal_elder_digital_access,elder_access_D3_universal_elder_digital_access
