source_decision_sequence,source_agent_id,source_leg_id,target_decision_sequence,target_agent_id,target_leg_id,shared_state_key,mechanism,source_flow_contribution_pcu_per_hour,target_probability_delta
107,28,28-2026-07-07-L01,124,158,158-2026-07-07-L01,nine_zone_representative|all|2026-07-07T08:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.000864106, ""metro"": 0.0, ""ride_hailing"": 0.000864106}"
113,14,14-2026-07-07-L01,124,158,158-2026-07-07-L01,nine_zone_representative|all|2026-07-07T08:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.000864106, ""metro"": 0.0, ""ride_hailing"": 0.000864106}"
115,54,54-2026-07-07-L01,124,158,158-2026-07-07-L01,nine_zone_representative|all|2026-07-07T08:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.000864106, ""metro"": 0.0, ""ride_hailing"": 0.000864106}"
101,125,125-2026-07-07-L01,125,161,161-2026-07-07-L01,nine_zone_representative|all|2026-07-07T08:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.016542562, ""metro"": 0.016542562, ""ride_hailing"": 0.0}"
106,76,76-2026-07-07-L01,125,161,161-2026-07-07-L01,nine_zone_representative|all|2026-07-07T08:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.016542562, ""metro"": 0.016542562, ""ride_hailing"": 0.0}"
107,28,28-2026-07-07-L01,125,161,161-2026-07-07-L01,nine_zone_representative|all|2026-07-07T08:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.016542562, ""metro"": 0.016542562, ""ride_hailing"": 0.0}"
113,14,14-2026-07-07-L01,125,161,161-2026-07-07-L01,nine_zone_representative|all|2026-07-07T08:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.016542562, ""metro"": 0.016542562, ""ride_hailing"": 0.0}"
115,54,54-2026-07-07-L01,125,161,161-2026-07-07-L01,nine_zone_representative|all|2026-07-07T08:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.016542562, ""metro"": 0.016542562, ""ride_hailing"": 0.0}"
101,125,125-2026-07-07-L01,126,180,180-2026-07-07-L01,nine_zone_representative|all|2026-07-07T08:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.015539074, ""metro"": 0.01492461, ""ride_hailing"": 0.000614464}"
106,76,76-2026-07-07-L01,126,180,180-2026-07-07-L01,nine_zone_representative|all|2026-07-07T08:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.015539074, ""metro"": 0.01492461, ""ride_hailing"": 0.000614464}"
107,28,28-2026-07-07-L01,126,180,180-2026-07-07-L01,nine_zone_representative|all|2026-07-07T08:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.015539074, ""metro"": 0.01492461, ""ride_hailing"": 0.000614464}"
113,14,14-2026-07-07-L01,126,180,180-2026-07-07-L01,nine_zone_representative|all|2026-07-07T08:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.015539074, ""metro"": 0.01492461, ""ride_hailing"": 0.000614464}"
115,54,54-2026-07-07-L01,126,180,180-2026-07-07-L01,nine_zone_representative|all|2026-07-07T08:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.015539074, ""metro"": 0.01492461, ""ride_hailing"": 0.000614464}"
101,125,125-2026-07-07-L01,127,45,45-2026-07-07-L01,nine_zone_representative|all|2026-07-07T08:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.02150565, ""metro"": 0.025671737, ""ride_hailing"": -0.004166087}"
106,76,76-2026-07-07-L01,127,45,45-2026-07-07-L01,nine_zone_representative|all|2026-07-07T08:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.02150565, ""metro"": 0.025671737, ""ride_hailing"": -0.004166087}"
107,28,28-2026-07-07-L01,127,45,45-2026-07-07-L01,nine_zone_representative|all|2026-07-07T08:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.02150565, ""metro"": 0.025671737, ""ride_hailing"": -0.004166087}"
113,14,14-2026-07-07-L01,127,45,45-2026-07-07-L01,nine_zone_representative|all|2026-07-07T08:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.02150565, ""metro"": 0.025671737, ""ride_hailing"": -0.004166087}"
115,54,54-2026-07-07-L01,127,45,45-2026-07-07-L01,nine_zone_representative|all|2026-07-07T08:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.02150565, ""metro"": 0.025671737, ""ride_hailing"": -0.004166087}"
144,4,4-2026-07-07-L01,145,84,84-2026-07-07-L01,nine_zone_representative|all|2026-07-07T09:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.001785104, ""metro"": 0.002015607, ""ride_hailing"": -0.000230503}"
144,4,4-2026-07-07-L01,146,127,127-2026-07-07-L01,nine_zone_representative|all|2026-07-07T09:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.001785104, ""metro"": 0.002015607, ""ride_hailing"": -0.000230503}"
148,19,19-2026-07-07-L01,149,46,46-2026-07-07-L01,nine_zone_representative|all|2026-07-07T09:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.00038977, ""metro"": 0.000469319, ""ride_hailing"": -7.9549e-05}"
148,19,19-2026-07-07-L01,150,58,58-2026-07-07-L01,nine_zone_representative|all|2026-07-07T09:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.00038977, ""metro"": 0.000469319, ""ride_hailing"": -7.9549e-05}"
148,19,19-2026-07-07-L01,151,21,21-2026-07-07-L01,nine_zone_representative|all|2026-07-07T09:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.00038977, ""metro"": 0.000469319, ""ride_hailing"": -7.9549e-05}"
148,19,19-2026-07-07-L01,152,157,157-2026-07-07-L01,nine_zone_representative|all|2026-07-07T09:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.000614724, ""metro"": 0.000543037, ""ride_hailing"": 7.1687e-05}"
148,19,19-2026-07-07-L01,153,70,70-2026-07-07-L01,nine_zone_representative|all|2026-07-07T09:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.000355883, ""metro"": 0.0, ""ride_hailing"": 0.000355883}"
148,19,19-2026-07-07-L01,154,175,175-2026-07-07-L01,nine_zone_representative|all|2026-07-07T09:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.00127989, ""metro"": 0.00127989, ""ride_hailing"": 0.0}"
153,70,70-2026-07-07-L01,154,175,175-2026-07-07-L01,nine_zone_representative|all|2026-07-07T09:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.00127989, ""metro"": 0.00127989, ""ride_hailing"": 0.0}"
148,19,19-2026-07-07-L01,155,59,59-2026-07-07-L01,nine_zone_representative|all|2026-07-07T09:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.000778805, ""metro"": 0.0, ""ride_hailing"": 0.000778805}"
153,70,70-2026-07-07-L01,155,59,59-2026-07-07-L01,nine_zone_representative|all|2026-07-07T09:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.000778805, ""metro"": 0.0, ""ride_hailing"": 0.000778805}"
148,19,19-2026-07-07-L01,156,99,99-2026-07-07-L01,nine_zone_representative|all|2026-07-07T09:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.004188341, ""metro"": 0.005529843, ""ride_hailing"": -0.001341502}"
153,70,70-2026-07-07-L01,156,99,99-2026-07-07-L01,nine_zone_representative|all|2026-07-07T09:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.004188341, ""metro"": 0.005529843, ""ride_hailing"": -0.001341502}"
155,59,59-2026-07-07-L01,156,99,99-2026-07-07-L01,nine_zone_representative|all|2026-07-07T09:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.004188341, ""metro"": 0.005529843, ""ride_hailing"": -0.001341502}"
148,19,19-2026-07-07-L01,157,131,131-2026-07-07-L01,nine_zone_representative|all|2026-07-07T09:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.003180571, ""metro"": 0.003412686, ""ride_hailing"": -0.000232116}"
153,70,70-2026-07-07-L01,157,131,131-2026-07-07-L01,nine_zone_representative|all|2026-07-07T09:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.003180571, ""metro"": 0.003412686, ""ride_hailing"": -0.000232116}"
155,59,59-2026-07-07-L01,157,131,131-2026-07-07-L01,nine_zone_representative|all|2026-07-07T09:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.003180571, ""metro"": 0.003412686, ""ride_hailing"": -0.000232116}"
148,19,19-2026-07-07-L01,158,63,63-2026-07-07-L01,nine_zone_representative|all|2026-07-07T09:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.003351503, ""metro"": 0.004254048, ""ride_hailing"": -0.000902545}"
153,70,70-2026-07-07-L01,158,63,63-2026-07-07-L01,nine_zone_representative|all|2026-07-07T09:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.003351503, ""metro"": 0.004254048, ""ride_hailing"": -0.000902545}"
155,59,59-2026-07-07-L01,158,63,63-2026-07-07-L01,nine_zone_representative|all|2026-07-07T09:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.003351503, ""metro"": 0.004254048, ""ride_hailing"": -0.000902545}"
148,19,19-2026-07-07-L01,159,159,159-2026-07-07-L01,nine_zone_representative|all|2026-07-07T09:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.000159811, ""metro"": 0.0, ""ride_hailing"": 0.000159811}"
153,70,70-2026-07-07-L01,159,159,159-2026-07-07-L01,nine_zone_representative|all|2026-07-07T09:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.000159811, ""metro"": 0.0, ""ride_hailing"": 0.000159811}"
155,59,59-2026-07-07-L01,159,159,159-2026-07-07-L01,nine_zone_representative|all|2026-07-07T09:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.000159811, ""metro"": 0.0, ""ride_hailing"": 0.000159811}"
158,63,63-2026-07-07-L01,159,159,159-2026-07-07-L01,nine_zone_representative|all|2026-07-07T09:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.000159811, ""metro"": 0.0, ""ride_hailing"": 0.000159811}"
148,19,19-2026-07-07-L01,160,185,185-2026-07-07-L01,nine_zone_representative|all|2026-07-07T09:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.000180403, ""bus"": 6.449e-06, ""metro"": 0.0, ""ride_hailing"": -0.000186852}"
153,70,70-2026-07-07-L01,160,185,185-2026-07-07-L01,nine_zone_representative|all|2026-07-07T09:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.000180403, ""bus"": 6.449e-06, ""metro"": 0.0, ""ride_hailing"": -0.000186852}"
155,59,59-2026-07-07-L01,160,185,185-2026-07-07-L01,nine_zone_representative|all|2026-07-07T09:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.000180403, ""bus"": 6.449e-06, ""metro"": 0.0, ""ride_hailing"": -0.000186852}"
158,63,63-2026-07-07-L01,160,185,185-2026-07-07-L01,nine_zone_representative|all|2026-07-07T09:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.000180403, ""bus"": 6.449e-06, ""metro"": 0.0, ""ride_hailing"": -0.000186852}"
159,159,159-2026-07-07-L01,160,185,185-2026-07-07-L01,nine_zone_representative|all|2026-07-07T09:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.000180403, ""bus"": 6.449e-06, ""metro"": 0.0, ""ride_hailing"": -0.000186852}"
148,19,19-2026-07-07-L01,161,100,100-2026-07-07-L01,nine_zone_representative|all|2026-07-07T09:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.006803099, ""metro"": 0.005912358, ""ride_hailing"": 0.000890741}"
153,70,70-2026-07-07-L01,161,100,100-2026-07-07-L01,nine_zone_representative|all|2026-07-07T09:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.006803099, ""metro"": 0.005912358, ""ride_hailing"": 0.000890741}"
155,59,59-2026-07-07-L01,161,100,100-2026-07-07-L01,nine_zone_representative|all|2026-07-07T09:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.006803099, ""metro"": 0.005912358, ""ride_hailing"": 0.000890741}"
158,63,63-2026-07-07-L01,161,100,100-2026-07-07-L01,nine_zone_representative|all|2026-07-07T09:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.006803099, ""metro"": 0.005912358, ""ride_hailing"": 0.000890741}"
159,159,159-2026-07-07-L01,161,100,100-2026-07-07-L01,nine_zone_representative|all|2026-07-07T09:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.006803099, ""metro"": 0.005912358, ""ride_hailing"": 0.000890741}"
164,68,68-2026-07-07-L02,165,150,150-2026-07-07-L01,nine_zone_representative|all|2026-07-07T10:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -8.9619e-05, ""metro"": 0.0, ""ride_hailing"": 8.9619e-05}"
167,155,155-2026-07-07-L01,168,193,193-2026-07-07-L01,nine_zone_representative|all|2026-07-07T10:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.000739126, ""metro"": 0.00073678, ""ride_hailing"": 2.345e-06}"
167,155,155-2026-07-07-L01,169,156,156-2026-07-07-L01,nine_zone_representative|all|2026-07-07T10:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.000739126, ""metro"": 0.00073678, ""ride_hailing"": 2.345e-06}"
224,49,49-2026-07-07-L02,225,105,105-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.007109433, ""metro"": 0.007824516, ""ride_hailing"": -0.000715083}"
224,49,49-2026-07-07-L02,226,67,67-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.010962153, ""metro"": 0.011320911, ""ride_hailing"": -0.000358758}"
224,49,49-2026-07-07-L02,227,3,3-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.013932678, ""metro"": 0.012333123, ""ride_hailing"": 0.001599556}"
224,49,49-2026-07-07-L02,228,92,92-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.007166054, ""metro"": 0.0, ""ride_hailing"": 0.007166054}"
224,49,49-2026-07-07-L02,230,9,9-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.000253274, ""metro"": 0.000358472, ""ride_hailing"": -0.000105198}"
224,49,49-2026-07-07-L02,231,104,104-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 3.0766e-05, ""bus"": -0.003223897, ""metro"": 0.003312938, ""ride_hailing"": -0.000119807}"
224,49,49-2026-07-07-L02,232,97,97-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.00595939, ""metro"": 0.0, ""ride_hailing"": 0.00595939}"
224,49,49-2026-07-07-L02,233,42,42-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.001160907, ""metro"": 0.002001692, ""ride_hailing"": -0.000840785}"
232,97,97-2026-07-07-L02,233,42,42-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.001160907, ""metro"": 0.002001692, ""ride_hailing"": -0.000840785}"
224,49,49-2026-07-07-L02,234,40,40-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.014661703, ""metro"": 0.009756977, ""ride_hailing"": 0.004904726}"
232,97,97-2026-07-07-L02,234,40,40-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.014661703, ""metro"": 0.009756977, ""ride_hailing"": 0.004904726}"
224,49,49-2026-07-07-L02,235,56,56-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.012376155, ""metro"": 0.001450924, ""ride_hailing"": 0.010925231}"
232,97,97-2026-07-07-L02,235,56,56-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.012376155, ""metro"": 0.001450924, ""ride_hailing"": 0.010925231}"
224,49,49-2026-07-07-L02,236,123,123-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.024672852, ""metro"": 0.016422078, ""ride_hailing"": 0.008250774}"
232,97,97-2026-07-07-L02,236,123,123-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.024672852, ""metro"": 0.016422078, ""ride_hailing"": 0.008250774}"
235,56,56-2026-07-07-L02,236,123,123-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.024672852, ""metro"": 0.016422078, ""ride_hailing"": 0.008250774}"
224,49,49-2026-07-07-L02,237,12,12-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.007370848, ""metro"": 0.012668834, ""ride_hailing"": -0.005297987}"
232,97,97-2026-07-07-L02,237,12,12-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.007370848, ""metro"": 0.012668834, ""ride_hailing"": -0.005297987}"
235,56,56-2026-07-07-L02,237,12,12-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.007370848, ""metro"": 0.012668834, ""ride_hailing"": -0.005297987}"
224,49,49-2026-07-07-L02,238,130,130-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.011980883, ""metro"": 0.013663689, ""ride_hailing"": -0.001682806}"
232,97,97-2026-07-07-L02,238,130,130-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.011980883, ""metro"": 0.013663689, ""ride_hailing"": -0.001682806}"
235,56,56-2026-07-07-L02,238,130,130-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.011980883, ""metro"": 0.013663689, ""ride_hailing"": -0.001682806}"
224,49,49-2026-07-07-L02,239,32,32-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.004952104, ""metro"": 0.009169918, ""ride_hailing"": -0.004217814}"
232,97,97-2026-07-07-L02,239,32,32-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.004952104, ""metro"": 0.009169918, ""ride_hailing"": -0.004217814}"
235,56,56-2026-07-07-L02,239,32,32-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.004952104, ""metro"": 0.009169918, ""ride_hailing"": -0.004217814}"
224,49,49-2026-07-07-L02,240,34,34-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.000637428, ""metro"": 0.000777267, ""ride_hailing"": -0.000139839}"
232,97,97-2026-07-07-L02,240,34,34-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.000637428, ""metro"": 0.000777267, ""ride_hailing"": -0.000139839}"
235,56,56-2026-07-07-L02,240,34,34-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.000637428, ""metro"": 0.000777267, ""ride_hailing"": -0.000139839}"
224,49,49-2026-07-07-L02,241,11,11-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.001040928, ""metro"": 0.002000991, ""ride_hailing"": -0.000960063}"
232,97,97-2026-07-07-L02,241,11,11-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.001040928, ""metro"": 0.002000991, ""ride_hailing"": -0.000960063}"
235,56,56-2026-07-07-L02,241,11,11-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.001040928, ""metro"": 0.002000991, ""ride_hailing"": -0.000960063}"
224,49,49-2026-07-07-L02,242,96,96-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.016301024, ""metro"": 0.0, ""ride_hailing"": 0.016301024}"
232,97,97-2026-07-07-L02,242,96,96-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.016301024, ""metro"": 0.0, ""ride_hailing"": 0.016301024}"
235,56,56-2026-07-07-L02,242,96,96-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.016301024, ""metro"": 0.0, ""ride_hailing"": 0.016301024}"
224,49,49-2026-07-07-L02,243,38,38-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.014198871, ""metro"": 0.019419636, ""ride_hailing"": -0.005220765}"
232,97,97-2026-07-07-L02,243,38,38-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.014198871, ""metro"": 0.019419636, ""ride_hailing"": -0.005220765}"
235,56,56-2026-07-07-L02,243,38,38-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.014198871, ""metro"": 0.019419636, ""ride_hailing"": -0.005220765}"
242,96,96-2026-07-07-L02,243,38,38-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.014198871, ""metro"": 0.019419636, ""ride_hailing"": -0.005220765}"
224,49,49-2026-07-07-L02,244,71,71-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.000783628, ""metro"": 0.008890891, ""ride_hailing"": -0.008107263}"
232,97,97-2026-07-07-L02,244,71,71-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.000783628, ""metro"": 0.008890891, ""ride_hailing"": -0.008107263}"
235,56,56-2026-07-07-L02,244,71,71-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.000783628, ""metro"": 0.008890891, ""ride_hailing"": -0.008107263}"
242,96,96-2026-07-07-L02,244,71,71-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.000783628, ""metro"": 0.008890891, ""ride_hailing"": -0.008107263}"
