leg_id,agent_id,date,day,leg_role,activity_id,purpose,origin_zone,destination_zone,departure_time,planned_activity_start_time,earliest_feasible_departure,unconcentrated_departure_time,departure_time_concentrated,reliability_buffer_min,expected_arrival_time,actual_arrival_time,arrival_delay_minutes,on_time_arrival,activity_completed,late_but_reached,maximum_commute_time_exceeded,maximum_lateness_exceeded,completion_failure_reason,metro_origin_accessible,metro_destination_accessible,origin_feeder_mode,destination_feeder_mode,bus_metro_transfer_count,feeder_bus_time_minutes,feeder_bus_wait_minutes,feeder_bus_access_minutes,feeder_bus_in_vehicle_minutes,feeder_bus_fare_yuan,metro_main_time_minutes,origin_feeder_total_time_minutes,origin_feeder_access_minutes,origin_feeder_wait_minutes,origin_metro_walk_access_minutes,destination_feeder_total_time_minutes,destination_feeder_access_minutes,destination_feeder_wait_minutes,destination_metro_walk_access_minutes,final_attempt_departure_time,primary_mode,primary_failed,primary_failure_reason,fallback_attempted,fallback_succeeded,final_mode,itinerary_pattern,transport_succeeded,wait_minutes,failed_attempt_consumed_minutes,cumulative_wait_minutes,access_time_min,transfer_time_min,in_vehicle_time_min,total_travel_time_min,fare_yuan,fare_before_coupon_yuan,coupon_bound,coupon_redeemed,coupon_expired_after_failed_request,coupon_subsidy_yuan,final_speed_kmh,scenario_vc,weather_type_at_departure,expected_outdoor_exposure_minutes_at_choice,weather_exposure_age_weight,weather_exposure_disutility,weather_scenario,day_type,policy,experiment_condition
37-2026-07-07-L01,37,2026-07-07,Tuesday,outbound,activity-37-2026-07-07-003,work,Z7,Z7,2026-07-07 07:16:06,2026-07-07 08:00:00,2026-07-07 06:00:00,2026-07-07 07:16:06,False,5.0,2026-07-07 07:55:00,2026-07-07 07:55:00,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,38.9,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,2026-07-07 07:16:06,metro,False,,False,False,metro,walk-metro-walk,True,3.0,0.0,3.0,20.0,0.0,15.9,38.9,4.0,4.0,False,False,False,0.0,35.0,,heavy_rain,20.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
37-2026-07-07-L02,37,2026-07-07,Tuesday,return_home,activity-37-2026-07-07-003,return_home,Z7,Z7,2026-07-07 17:30:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,40.4,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,2026-07-07 17:30:00,metro,False,,False,False,metro,walk-metro-walk,True,4.5,0.0,4.5,20.0,0.0,15.9,40.4,4.0,4.0,False,False,False,0.0,35.0,,heavy_rain,20.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
38-2026-07-07-L01,38,2026-07-07,Tuesday,outbound,activity-38-2026-07-07-003,work,Z2,Z1,2026-07-07 06:56:56.640000,2026-07-07 08:00:00,2026-07-07 06:00:00,2026-07-07 06:56:56.640000,False,10.0,2026-07-07 07:51:00.263700,2026-07-07 07:51:00.263700,0.0,True,True,False,False,False,,True,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 06:56:56.640000,bus,False,,False,False,bus,walk-bus-walk,True,4.5,0.0,4.5,8.0,0.0,41.56,54.06,2.0,2.0,False,False,False,0.0,11.944,0.87451,normal,12.5,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
38-2026-07-07-L02,38,2026-07-07,Tuesday,return_home,activity-38-2026-07-07-003,return_home,Z1,Z2,2026-07-07 17:00:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,35.894,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,2026-07-07 17:00:00,metro,False,,False,False,metro,walk-metro-walk,True,3.0,0.0,3.0,20.0,0.0,12.894,35.894,4.0,4.0,False,False,False,0.0,34.998,,heavy_rain,20.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
39-2026-07-07-L01,39,2026-07-07,Tuesday,outbound,activity-39-2026-07-07-002,work,Z6,Z6,2026-07-07 06:35:53.160000,2026-07-07 08:00:00,2026-07-07 06:00:00,2026-07-07 06:35:53.160000,False,8.0,2026-07-07 07:10:49.873680,2026-07-07 07:10:49.873680,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 06:35:53.160000,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,10.667,0.0,10.667,2.0,0.0,22.279,34.945,33.78,33.78,False,False,False,0.0,27.811,0.313333,normal,10.667,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
39-2026-07-07-L02,39,2026-07-07,Tuesday,between_activities,activity-39-2026-07-07-003,out_of_home_family_activity,Z6,Z6,2026-07-07 20:16:41.820000,2026-07-07 21:00:00,2026-07-07 19:00:00,2026-07-07 20:16:41.820000,False,8.0,2026-07-07 20:52:03.522600,2026-07-07 20:52:03.522600,0.0,True,True,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 20:16:41.820000,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,10.667,0.0,10.667,2.0,0.0,22.696,35.362,36.15,36.15,False,False,False,0.0,29.623,0.410811,normal,10.667,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
39-2026-07-07-L03,39,2026-07-07,Tuesday,return_home,activity-39-2026-07-07-003,return_home,Z6,Z6,2026-07-07 22:00:00,,,,False,8.0,,,,,,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 22:00:00,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,10.667,0.0,10.667,2.0,0.0,14.794,27.461,27.86,27.86,False,False,False,0.0,32.992,0.313333,normal,10.667,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
4-2026-07-07-L01,4,2026-07-07,Tuesday,outbound,activity-4-2026-07-07-003,work,Z4,Z4,2026-07-07 09:25:15.660000,2026-07-07 10:30:00,2026-07-07 08:30:00,2026-07-07 09:25:15.660000,False,8.0,2026-07-07 10:00:38.016840,2026-07-07 10:00:38.016840,0.0,True,True,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 09:25:15.660000,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,10.685,0.0,10.685,2.0,0.0,22.688,35.373,28.57,28.57,False,False,False,0.0,22.206,0.805229,heavy_rain,10.685,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
4-2026-07-07-L02,4,2026-07-07,Tuesday,return_home,activity-4-2026-07-07-003,return_home,Z4,Z4,2026-07-07 19:30:00,,,,False,8.0,,,,,,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 19:30:00,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,10.667,0.0,10.667,2.0,0.0,21.497,34.164,28.57,28.57,False,False,False,0.0,23.436,0.84083,heavy_rain,10.667,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
40-2026-07-07-L01,40,2026-07-07,Tuesday,outbound,activity-40-2026-07-07-004,visit,Z8,Z2,2026-07-07 12:52:45.960000,2026-07-07 14:00:00,2026-07-07 12:00:00,2026-07-07 12:52:45.960000,False,5.0,2026-07-07 13:36:10.440000,2026-07-07 13:36:10.440000,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,43.408,0.0,0.0,0.0,12.0,0.0,0.0,0.0,8.0,2026-07-07 12:52:45.960000,metro,False,,False,False,metro,walk-metro-walk,True,6.0,0.0,6.0,20.0,0.0,17.408,43.408,4.0,4.0,False,False,False,0.0,35.001,,normal,20.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
40-2026-07-07-L02,40,2026-07-07,Tuesday,return_home,activity-40-2026-07-07-004,return_home,Z2,Z8,2026-07-07 17:00:00,,,,False,5.0,,,,,,False,False,False,,True,False,walk,bus,1,31.902,5.714,12.0,14.188,2.0,30.408,0.0,0.0,0.0,10.0,31.902,12.0,5.714,0.0,2026-07-07 17:00:00,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,8.714,0.0,8.714,22.0,5.0,31.596,67.31,6.0,6.0,False,False,False,0.0,24.506,,heavy_rain,27.714,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
41-2026-07-07-L01,41,2026-07-07,Tuesday,outbound,activity-41-2026-07-07-002,work,Z3,Z7,2026-07-07 06:39:05.220000,2026-07-07 08:30:00,2026-07-07 06:30:00,2026-07-07 06:39:05.220000,False,5.0,2026-07-07 08:30:01.846500,2026-07-07 08:30:01.846500,0.031,True,True,False,False,False,,False,False,bus,bus,2,46.645,15.0,16.0,15.645,4.0,54.299,26.284,8.0,11.0,0.0,20.361,8.0,4.0,0.0,2026-07-07 06:39:05.220000,metro,False,,False,False,metro,walk-bus-walk-metro-walk-bus-walk,True,18.0,0.0,18.0,16.0,18.207,58.737,110.944,9.0,9.0,False,False,False,0.0,29.049,,normal,31.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
41-2026-07-07-L02,41,2026-07-07,Tuesday,return_home,activity-41-2026-07-07-002,return_home,Z7,Z3,2026-07-07 18:30:00,,,,False,5.0,,,,,,False,False,False,,False,False,bus,bus,2,45.596,15.0,16.0,14.596,4.0,54.292,20.474,8.0,4.0,0.0,25.122,8.0,11.0,0.0,2026-07-07 18:30:00,metro,False,,False,False,metro,walk-bus-walk-metro-walk-bus-walk,True,18.2,0.0,18.2,16.0,18.0,57.688,109.888,9.0,9.0,False,False,False,0.0,29.577,,heavy_rain,31.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
42-2026-07-07-L01,42,2026-07-07,Tuesday,outbound,activity-42-2026-07-07-002,work,Z4,Z7,2026-07-07 06:34:01.380000,2026-07-07 08:00:00,2026-07-07 06:00:00,2026-07-07 06:34:01.380000,False,5.0,2026-07-07 08:01:01.074480,2026-07-07 08:01:01.074480,1.018,True,True,False,False,False,,False,True,bus,walk,1,40.232,14.688,12.0,13.544,2.0,41.763,40.232,12.0,14.688,0.0,0.0,0.0,0.0,10.0,2026-07-07 06:34:01.380000,metro,False,,False,False,metro,walk-bus-walk-metro-walk,True,18.432,0.0,18.432,22.0,5.0,41.563,86.995,7.0,7.0,False,False,False,0.0,27.565,,normal,36.688,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
42-2026-07-07-L02,42,2026-07-07,Tuesday,return_home,activity-42-2026-07-07-002,return_home,Z7,Z4,2026-07-07 17:00:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,56.139,0.0,0.0,0.0,10.0,0.0,0.0,0.0,15.0,2026-07-07 17:00:00,metro,False,,False,False,metro,walk-metro-walk,True,3.12,0.0,3.12,25.0,0.0,28.019,56.139,5.0,5.0,False,False,False,0.0,35.001,,heavy_rain,25.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
43-2026-07-07-L01,43,2026-07-07,Tuesday,outbound,activity-43-2026-07-07-003,work,Z1,Z1,2026-07-07 08:54:14.940000,2026-07-07 09:30:00,2026-07-07 07:30:00,2026-07-07 08:54:14.940000,False,5.0,2026-07-07 09:26:18,2026-07-07 09:26:18,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,32.051,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,2026-07-07 08:54:14.940000,metro,False,,False,False,metro,walk-metro-walk,True,4.5,0.0,4.5,20.0,0.0,7.551,32.051,3.0,3.0,False,False,False,0.0,35.002,,heavy_rain,20.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
43-2026-07-07-L02,43,2026-07-07,Tuesday,between_activities,activity-43-2026-07-07-004,out_of_home_family_activity,Z1,Z3,2026-07-07 18:51:34.740000,2026-07-07 19:30:00,2026-07-07 17:30:00,2026-07-07 18:51:34.740000,False,8.0,2026-07-07 19:24:28.112580,2026-07-07 19:24:28.112580,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 18:51:34.740000,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,9.751,0.0,9.751,2.0,0.0,21.139,32.89,26.52,26.52,False,False,False,0.0,21.678,0.875817,heavy_rain,9.751,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
43-2026-07-07-L03,43,2026-07-07,Tuesday,return_home,activity-43-2026-07-07-004,return_home,Z3,Z1,2026-07-07 22:30:00,,,,False,8.0,,,,,,False,False,False,,True,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 22:30:00,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,8.0,0.0,8.0,2.0,0.0,13.905,23.905,26.52,26.52,False,False,False,0.0,32.954,0.363333,normal,8.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
44-2026-07-07-L01,44,2026-07-07,Tuesday,outbound,activity-44-2026-07-07-002,work,Z5,Z1,2026-07-07 07:00:00,2026-07-07 09:00:00,2026-07-07 07:00:00,2026-07-07 07:00:00,False,5.0,2026-07-07 09:00:50.190540,2026-07-07 09:00:50.190540,0.837,True,False,False,True,False,maximum_commute_time_exceeded,False,True,bus,walk,1,32.074,6.429,12.0,13.646,2.0,83.763,32.074,12.0,6.429,0.0,0.0,0.0,0.0,10.0,2026-07-07 07:00:00,metro,False,,False,False,metro,walk-bus-walk-metro-walk,True,12.477,0.0,12.477,22.0,16.5,69.86,120.837,8.0,8.0,False,False,False,0.0,30.525,,heavy_rain,28.429,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
44-2026-07-07-L02,44,2026-07-07,Tuesday,return_home,activity-44-2026-07-07-002,return_home,Z1,Z5,2026-07-07 19:00:00,,,,False,5.0,,,,,,False,False,False,,True,False,walk,bus,1,37.908,15.714,12.0,10.194,2.0,77.99,0.0,0.0,0.0,10.0,37.908,12.0,15.714,0.0,2026-07-07 19:00:00,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,19.042,0.0,19.042,22.0,13.448,66.408,120.898,8.0,8.0,False,False,False,0.0,32.112,,heavy_rain,37.714,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
45-2026-07-07-L01,45,2026-07-07,Tuesday,outbound,activity-45-2026-07-07-002,work,Z7,Z1,2026-07-07 08:59:48.060000,2026-07-07 10:30:00,2026-07-07 08:30:00,2026-07-07 08:59:48.060000,False,5.0,2026-07-07 10:24:11.444400,2026-07-07 10:24:11.444400,0.0,True,True,False,False,False,,False,False,bus,bus,2,41.19,8.8,16.0,16.39,4.0,33.2,20.944,8.0,4.0,0.0,20.245,8.0,4.8,0.0,2026-07-07 08:59:48.060000,metro,False,,False,False,metro,walk-bus-walk-metro-walk-bus-walk,True,12.0,0.0,12.0,16.0,10.0,46.39,84.39,9.0,9.0,False,False,False,0.0,26.903,,heavy_rain,24.8,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
45-2026-07-07-L02,45,2026-07-07,Tuesday,return_home,activity-45-2026-07-07-002,return_home,Z1,Z7,2026-07-07 19:30:00,,,,False,5.0,,,,,,False,False,False,,True,False,walk,bus,1,25.127,11.0,8.0,6.127,2.0,43.2,0.0,0.0,0.0,10.0,25.127,8.0,11.0,0.0,2026-07-07 19:30:00,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,14.2,0.0,14.2,18.0,5.0,36.127,73.327,7.0,7.0,False,False,False,0.0,31.804,,heavy_rain,29.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
46-2026-07-07-L01,46,2026-07-07,Tuesday,outbound,activity-46-2026-07-07-002,work,Z1,Z7,2026-07-07 09:32:54.666667,2026-07-07 10:30:00,2026-07-07 08:30:00,2026-07-07 09:32:54.666667,False,5.0,2026-07-07 10:25:00,2026-07-07 10:25:00,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,52.089,0.0,0.0,0.0,10.0,0.0,0.0,0.0,8.889,2026-07-07 09:32:54.666667,metro,False,,False,False,metro,walk-metro-walk,True,3.2,0.0,3.2,18.889,0.0,30.0,52.089,5.0,5.0,False,False,False,0.0,35.0,,heavy_rain,18.888889,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
46-2026-07-07-L02,46,2026-07-07,Tuesday,return_home,activity-46-2026-07-07-002,return_home,Z7,Z1,2026-07-07 20:30:00,,,,False,5.0,,,,,,False,False,False,,False,True,bus,walk,1,25.113,11.0,8.0,6.113,2.0,44.889,25.113,8.0,11.0,0.0,0.0,0.0,0.0,8.889,2026-07-07 20:30:00,metro,False,,False,False,metro,walk-bus-walk-metro-walk,True,17.0,0.0,17.0,16.889,5.0,36.113,75.002,7.0,7.0,False,False,False,0.0,31.817,,normal,27.888889,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
47-2026-07-07-L01,47,2026-07-07,Tuesday,outbound,activity-47-2026-07-07-003,work,Z3,Z6,2026-07-07 07:44:23.280000,2026-07-07 09:00:00,2026-07-07 07:00:00,2026-07-07 07:44:23.280000,False,5.0,2026-07-07 08:56:15.146820,2026-07-07 08:56:15.146820,0.0,True,True,False,False,False,,False,True,bus,walk,1,21.34,4.5,8.0,8.84,2.0,45.524,21.34,8.0,4.5,0.0,0.0,0.0,0.0,15.0,2026-07-07 07:44:23.280000,metro,False,,False,False,metro,walk-bus-walk-metro-walk,True,9.0,0.0,9.0,23.0,5.0,34.864,71.864,6.0,6.0,False,False,False,0.0,28.965,,heavy_rain,27.5,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
47-2026-07-07-L02,47,2026-07-07,Tuesday,between_activities,activity-47-2026-07-07-004,visit,Z6,Z8,2026-07-07 17:30:00,2026-07-07 19:30:00,2026-07-07 17:30:00,2026-07-07 17:30:00,False,8.0,2026-07-07 19:50:26.150820,2026-07-07 19:50:26.150820,20.436,False,False,True,True,False,maximum_commute_time_exceeded,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 17:30:00,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,15.629,0.0,15.629,2.0,0.0,122.807,140.436,115.23,115.23,False,False,False,0.0,19.784,1.311111,heavy_rain,15.629,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
47-2026-07-07-L03,47,2026-07-07,Tuesday,return_home,activity-47-2026-07-07-004,return_home,Z8,Z3,2026-07-07 21:30:00,,,,False,8.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 21:30:00,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,10.667,0.0,10.667,2.0,0.0,47.769,60.436,74.24,74.24,False,False,False,0.0,31.794,0.338739,normal,10.667,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
48-2026-07-07-L01,48,2026-07-07,Tuesday,outbound,activity-48-2026-07-07-003,work,Z7,Z2,2026-07-07 08:32:31.080000,2026-07-07 10:00:00,2026-07-07 08:00:00,2026-07-07 08:32:31.080000,False,5.0,2026-07-07 09:55:21.990720,2026-07-07 09:55:21.990720,0.0,True,True,False,False,False,,False,True,bus,walk,1,20.455,4.0,8.0,8.455,2.0,57.394,20.455,8.0,4.0,0.0,0.0,0.0,0.0,10.0,2026-07-07 08:32:31.080000,metro,False,,False,False,metro,walk-bus-walk-metro-walk,True,8.5,0.0,8.5,18.0,5.0,51.349,82.849,7.0,7.0,False,False,False,0.0,31.165,,heavy_rain,22.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
48-2026-07-07-L02,48,2026-07-07,Tuesday,return_home,activity-48-2026-07-07-003,return_home,Z2,Z7,2026-07-07 20:00:00,,,,False,5.0,,,,,,False,False,False,,False,True,bus,walk,1,25.123,11.0,8.0,6.123,2.0,57.783,25.123,8.0,11.0,0.0,0.0,0.0,0.0,8.889,2026-07-07 20:00:00,metro,False,,False,False,metro,walk-bus-walk-metro-walk,True,17.0,0.0,17.0,16.889,5.0,49.017,87.906,7.0,7.0,False,False,False,0.0,32.647,,normal,27.888889,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
49-2026-07-07-L01,49,2026-07-07,Tuesday,outbound,activity-49-2026-07-07-002,work,Z3,Z1,2026-07-07 07:22:34.740000,2026-07-07 08:00:00,2026-07-07 06:00:00,2026-07-07 07:22:34.740000,False,8.0,2026-07-07 07:52:23.249940,2026-07-07 07:52:23.249940,0.0,True,True,False,False,False,,False,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 07:22:34.740000,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,7.0,0.0,7.0,2.0,0.0,20.808,29.808,26.52,26.52,False,False,False,0.0,22.022,0.858824,heavy_rain,7.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
49-2026-07-07-L02,49,2026-07-07,Tuesday,return_home,activity-49-2026-07-07-002,return_home,Z1,Z3,2026-07-07 17:00:00,,,,False,8.0,,,,,,False,False,False,,True,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 17:00:00,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,7.5,0.0,7.5,2.0,0.0,20.692,30.192,26.52,26.52,False,False,False,0.0,22.145,0.862745,heavy_rain,7.5,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
5-2026-07-07-L01,5,2026-07-07,Tuesday,outbound,activity-5-2026-07-07-002,work,Z4,Z1,2026-07-07 08:37:54.186667,2026-07-07 10:30:00,2026-07-07 08:30:00,2026-07-07 08:37:54.186667,False,5.0,2026-07-07 10:25:59.854800,2026-07-07 10:25:59.854800,0.0,True,True,False,False,False,,False,True,bus,walk,1,32.193,5.714,12.0,14.479,2.0,70.902,32.193,12.0,5.714,0.0,0.0,0.0,0.0,8.889,2026-07-07 08:37:54.186667,metro,False,,False,False,metro,walk-bus-walk-metro-walk,True,9.708,0.0,9.708,20.889,5.0,72.498,108.094,8.0,8.0,False,False,False,0.0,30.287,,heavy_rain,26.602889,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
5-2026-07-07-L02,5,2026-07-07,Tuesday,return_home,activity-5-2026-07-07-002,return_home,Z1,Z4,2026-07-07 20:30:00,,,,False,5.0,,,,,,False,False,False,,True,False,walk,bus,1,36.89,15.714,12.0,9.176,2.0,72.908,0.0,0.0,0.0,8.889,36.89,12.0,15.714,0.0,2026-07-07 20:30:00,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,21.714,0.0,21.714,20.889,5.0,67.195,114.798,8.0,8.0,False,False,False,0.0,32.677,,normal,36.602889,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
50-2026-07-07-L01,50,2026-07-07,Tuesday,outbound,activity-50-2026-07-07-002,work,Z9,Z9,2026-07-07 07:39:09,2026-07-07 08:30:00,2026-07-07 06:30:00,2026-07-07 07:39:09,False,8.0,2026-07-07 08:17:11.726100,2026-07-07 08:17:11.726100,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 07:39:09,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,14.0,0.0,14.0,2.0,0.0,22.045,38.045,26.95,26.95,False,False,False,0.0,21.223,0.898039,heavy_rain,14.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
50-2026-07-07-L02,50,2026-07-07,Tuesday,return_home,activity-50-2026-07-07-002,return_home,Z9,Z9,2026-07-07 18:30:00,,,,False,8.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 18:30:00,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,22.0,0.0,22.0,2.0,0.0,21.626,45.626,26.95,26.95,False,False,False,0.0,21.635,1.150327,heavy_rain,22.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
51-2026-07-07-L01,51,2026-07-07,Tuesday,outbound,activity-51-2026-07-07-002,work,Z2,Z1,2026-07-07 08:17:36.360000,2026-07-07 09:00:00,2026-07-07 07:00:00,2026-07-07 08:17:36.360000,False,5.0,2026-07-07 08:55:00,2026-07-07 08:55:00,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,37.394,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,2026-07-07 08:17:36.360000,metro,False,,False,False,metro,walk-metro-walk,True,4.5,0.0,4.5,20.0,0.0,12.894,37.394,4.0,4.0,False,False,False,0.0,34.998,,heavy_rain,20.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
51-2026-07-07-L02,51,2026-07-07,Tuesday,return_home,activity-51-2026-07-07-002,return_home,Z1,Z2,2026-07-07 18:30:00,,,,False,5.0,,,,,,False,False,False,,True,False,walk,bus,1,21.059,4.8,8.0,8.259,2.0,27.394,0.0,0.0,0.0,10.0,21.059,8.0,4.8,0.0,2026-07-07 18:30:00,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,9.3,0.0,9.3,18.0,5.0,21.153,53.453,6.0,6.0,False,False,False,0.0,26.013,,heavy_rain,22.8,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
52-2026-07-07-L01,52,2026-07-07,Tuesday,outbound,activity-52-2026-07-07-002,work,Z6,Z3,2026-07-07 09:14:05.220000,2026-07-07 10:30:00,2026-07-07 08:30:00,2026-07-07 09:14:05.220000,False,5.0,2026-07-07 10:24:00.849000,2026-07-07 10:24:00.849000,0.0,True,True,False,False,False,,True,False,walk,bus,1,20.063,4.8,8.0,7.263,2.0,44.864,0.0,0.0,0.0,15.0,20.063,8.0,4.8,0.0,2026-07-07 09:14:05.220000,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,8.64,0.0,8.64,23.0,5.0,33.287,69.927,6.0,6.0,False,False,False,0.0,30.338,,heavy_rain,27.8,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
52-2026-07-07-L02,52,2026-07-07,Tuesday,return_home,activity-52-2026-07-07-002,return_home,Z3,Z6,2026-07-07 20:30:00,,,,False,5.0,,,,,,False,False,False,,False,True,bus,walk,1,25.116,11.0,8.0,6.116,2.0,45.357,25.116,8.0,11.0,0.0,0.0,0.0,0.0,13.333,2026-07-07 20:30:00,metro,False,,False,False,metro,walk-bus-walk-metro-walk,True,17.0,0.0,17.0,21.333,5.0,32.14,75.473,6.0,6.0,False,False,False,0.0,31.421,,normal,32.333333,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
